date,state,district,pincode,total_enrolments
2025-11-08,Tamil Nadu,Chennai,600023,2
2025-11-08,Tamil Nadu,Chennai,600024,2
2025-11-08,Tamil Nadu,Chennai,600032,2
2025-11-08,Tamil Nadu,Chennai,600040,3
2025-11-08,Tamil Nadu,Chennai,600118,4
2025-11-08,Tamil Nadu,Chennai,600119,1
2025-11-08,Tamil Nadu,Chennai,600112,1
2025-11-08,Tamil Nadu,Chennai,600106,3
2025-11-08,Tamil Nadu,Chennai,600102,1
2025-11-08,Tamil Nadu,Chennai,600100,3
2025-11-08,Tamil Nadu,Chennai,600092,5
2025-11-08,Tamil Nadu,Chennai,600081,4
2025-11-08,Tamil Nadu,Chennai,600020,1
2025-11-08,Tamil Nadu,Chennai,600030,2
2025-11-08,Tamil Nadu,Chennai,600034,1
2025-11-08,Tamil Nadu,Chennai,600107,4
2025-11-08,Tamil Nadu,Chennai,600002,2
2025-11-08,Tamil Nadu,Chennai,600029,2
2025-11-08,Tamil Nadu,Chennai,600001,3
2025-11-08,Tamil Nadu,Chennai,600041,4
2025-11-08,Tamil Nadu,Chennai,600039,7
2025-11-08,Tamil Nadu,Chennai,600028,2
2025-11-08,Tamil Nadu,Chennai,600005,2
2025-11-08,Tamil Nadu,Chennai,600007,2
2025-11-08,Tamil Nadu,Chennai,600018,1
2025-11-09,Tamil Nadu,Chennai,600010,2
2025-11-09,Tamil Nadu,Chennai,600007,3
2025-11-09,Tamil Nadu,Chennai,600005,2
2025-11-09,Tamil Nadu,Chennai,600004,3
2025-11-09,Tamil Nadu,Chennai,600026,1
2025-11-09,Tamil Nadu,Chennai,600029,1
2025-11-09,Tamil Nadu,Chennai,600041,1
2025-11-09,Tamil Nadu,Chennai,600042,5
2025-11-09,Tamil Nadu,Chennai,600101,1
2025-11-09,Tamil Nadu,Chennai,600002,2
2025-11-09,Tamil Nadu,Chennai,600083,2
2025-11-09,Tamil Nadu,Chennai,600015,4
2025-11-09,Tamil Nadu,Chennai,600118,4
2025-11-09,Tamil Nadu,Chennai,600113,3
2025-11-09,Tamil Nadu,Chennai,600100,1
2025-11-09,Tamil Nadu,Chennai,600112,2
2025-11-09,Tamil Nadu,Chennai,600001,4
2025-11-09,Tamil Nadu,Chennai,600097,1
2025-11-09,Tamil Nadu,Chennai,600081,1
2025-11-09,Tamil Nadu,Chennai,600050,1
2025-11-09,Tamil Nadu,Chennai,600129,3
2025-11-09,Tamil Nadu,Chennai,600028,1
2025-11-09,Tamil Nadu,Chennai,600020,1
2025-11-09,Tamil Nadu,Chennai,600018,3
2025-11-09,Tamil Nadu,Chennai,600078,3
2025-11-09,Tamil Nadu,Chennai,600106,1
2025-11-09,Tamil Nadu,Chennai,600091,3
2025-11-09,Tamil Nadu,Chennai,600082,1
2025-11-09,Tamil Nadu,Chennai,600053,1
2025-11-09,Tamil Nadu,Chennai,600039,2
2025-11-09,Tamil Nadu,Chennai,600034,2
2025-11-09,Tamil Nadu,Chennai,600033,1
2025-11-09,Tamil Nadu,Chennai,600032,4
2025-11-09,Tamil Nadu,Chennai,600024,1
2025-11-09,Tamil Nadu,Chennai,600023,5
2025-11-09,Tamil Nadu,Chennai,600012,8
2025-11-09,Tamil Nadu,Chennai,600019,1
2025-11-09,Tamil Nadu,Chennai,600115,1
2025-11-09,Tamil Nadu,Chennai,600117,1
2025-11-09,Tamil Nadu,Chennai,600125,2
2025-11-09,Tamil Nadu,Chennai,600040,2
2025-11-09,Tamil Nadu,Chennai,600021,7
2025-11-09,Tamil Nadu,Chennai,600049,2
2025-11-09,Tamil Nadu,Chennai,600014,1
2025-11-09,Tamil Nadu,Chennai,600011,3
2025-11-10,Tamil Nadu,Chennai,600040,5
2025-11-10,Tamil Nadu,Chennai,600014,5
2025-11-10,Tamil Nadu,Chennai,600019,1
2025-11-10,Tamil Nadu,Chennai,600028,1
2025-11-10,Tamil Nadu,Chennai,600081,5
2025-11-10,Tamil Nadu,Chennai,600010,1
2025-11-10,Tamil Nadu,Chennai,600118,5
2025-11-10,Tamil Nadu,Chennai,600039,7
2025-11-10,Tamil Nadu,Chennai,600102,1
2025-11-10,Tamil Nadu,Chennai,600002,2
2025-11-10,Tamil Nadu,Chennai,600004,2
2025-11-10,Tamil Nadu,Chennai,600013,2
2025-11-10,Tamil Nadu,Chennai,600041,1
2025-11-10,Tamil Nadu,Chennai,600085,2
2025-11-10,Tamil Nadu,Chennai,600093,1
2025-11-10,Tamil Nadu,Chennai,600099,1
2025-11-10,Tamil Nadu,Chennai,600115,1
2025-11-10,Tamil Nadu,Chennai,600119,1
2025-11-10,Tamil Nadu,Chennai,600020,2
2025-11-10,Tamil Nadu,Chennai,600021,7
2025-11-10,Tamil Nadu,Chennai,600032,2
2025-11-10,Tamil Nadu,Chennai,600033,3
2025-11-10,Tamil Nadu,Chennai,600034,1
2025-11-10,Tamil Nadu,Chennai,600049,4
2025-11-10,Tamil Nadu,Chennai,600078,4
2025-11-10,Tamil Nadu,Chennai,600084,1
2025-11-10,Tamil Nadu,Chennai,600087,1
2025-11-10,Tamil Nadu,Chennai,600094,1
2025-11-10,Tamil Nadu,Chennai,600106,8
2025-11-10,Tamil Nadu,Chennai,600001,4
2025-11-10,Tamil Nadu,Chennai,600015,5
2025-11-10,Tamil Nadu,Chennai,600018,1
2025-11-10,Tamil Nadu,Chennai,600012,12
2025-11-10,Tamil Nadu,Chennai,600007,1
2025-11-10,Tamil Nadu,Chennai,600006,1
2025-11-10,Tamil Nadu,Chennai,600011,3
2025-11-10,Tamil Nadu,Chennai,600100,6
2025-11-10,Tamil Nadu,Chennai,600017,3
2025-11-10,Tamil Nadu,Chennai,600024,2
2025-11-10,Tamil Nadu,Chennai,600026,2
2025-11-10,Tamil Nadu,Chennai,600030,1
2025-11-10,Tamil Nadu,Chennai,600083,2
2025-11-10,Tamil Nadu,Chennai,600107,4
2025-11-10,Tamil Nadu,Chennai,600129,2
2025-11-10,Tamil Nadu,Chennai,600113,3
2025-11-10,Tamil Nadu,Chennai,600005,4
2025-11-10,Tamil Nadu,Chennai,600095,2
2025-11-10,Tamil Nadu,Chennai,600096,1
2025-11-10,Tamil Nadu,Chennai,600023,1
2025-11-10,Tamil Nadu,Chennai,600029,1
2025-11-10,Tamil Nadu,Chennai,600042,6
2025-11-10,Tamil Nadu,Chennai,600082,1
2025-11-10,Tamil Nadu,Chennai,600090,1
2025-11-10,Tamil Nadu,Chennai,600091,1
2025-11-10,Tamil Nadu,Chennai,600097,3
2025-11-11,Tamil Nadu,Chennai,600129,1
2025-11-11,Tamil Nadu,Chennai,600004,5
2025-11-11,Tamil Nadu,Chennai,600002,1
2025-11-11,Tamil Nadu,Chennai,600116,3
2025-11-11,Tamil Nadu,Chennai,600010,1
2025-11-11,Tamil Nadu,Chennai,600034,2
2025-11-11,Tamil Nadu,Chennai,600029,2
2025-11-11,Tamil Nadu,Chennai,600030,6
2025-11-11,Tamil Nadu,Chennai,600049,1
2025-11-11,Tamil Nadu,Chennai,600094,5
2025-11-11,Tamil Nadu,Chennai,600100,2
2025-11-11,Tamil Nadu,Chennai,600089,1
2025-11-11,Tamil Nadu,Chennai,600095,1
2025-11-11,Tamil Nadu,Chennai,600112,1
2025-11-11,Tamil Nadu,Chennai,600015,1
2025-11-11,Tamil Nadu,Chennai,600033,2
2025-11-11,Tamil Nadu,Chennai,600019,1
2025-11-11,Tamil Nadu,Chennai,600083,1
2025-11-11,Tamil Nadu,Chennai,600023,1
2025-11-11,Tamil Nadu,Chennai,600028,5
2025-11-11,Tamil Nadu,Chennai,600024,1
2025-11-11,Tamil Nadu,Chennai,600026,1
2025-11-11,Tamil Nadu,Chennai,600039,4
2025-11-11,Tamil Nadu,Chennai,600081,2
2025-11-11,Tamil Nadu,Chennai,600084,1
2025-11-11,Tamil Nadu,Chennai,600093,2
2025-11-11,Tamil Nadu,Chennai,600097,4
2025-11-11,Tamil Nadu,Chennai,600107,1
2025-11-11,Tamil Nadu,Chennai,600006,1
2025-11-11,Tamil Nadu,Chennai,600007,1
2025-11-11,Tamil Nadu,Chennai,600001,6
2025-11-11,Tamil Nadu,Chennai,600042,3
2025-11-11,Tamil Nadu,Chennai,600003,1
2025-11-11,Tamil Nadu,Chennai,600013,2
2025-11-11,Tamil Nadu,Chennai,600021,11
2025-11-11,Tamil Nadu,Chennai,600040,1
2025-11-11,Tamil Nadu,Chennai,600082,2
2025-11-11,Tamil Nadu,Chennai,600090,2
2025-11-11,Tamil Nadu,Chennai,600092,2
2025-11-11,Tamil Nadu,Chennai,600096,2
2025-11-11,Tamil Nadu,Chennai,600106,2
2025-11-11,Tamil Nadu,Chennai,600011,5
2025-11-11,Tamil Nadu,Chennai,600012,7
2025-11-11,Tamil Nadu,Chennai,600018,1
2025-11-11,Tamil Nadu,Chennai,600041,3
2025-11-11,Tamil Nadu,Chennai,600118,8
2025-11-11,Tamil Nadu,Chennai,600005,7
2025-11-11,Tamil Nadu,Chennai,600014,3
2025-11-12,Tamil Nadu,Chennai,600014,2
2025-11-12,Tamil Nadu,Chennai,600034,2
2025-11-12,Tamil Nadu,Chennai,600005,1
2025-11-12,Tamil Nadu,Chennai,600033,1
2025-11-12,Tamil Nadu,Chennai,600029,1
2025-11-12,Tamil Nadu,Chennai,600026,1
2025-11-12,Tamil Nadu,Chennai,600017,1
2025-11-12,Tamil Nadu,Chennai,600001,4
2025-11-12,Tamil Nadu,Chennai,600100,1
2025-11-12,Tamil Nadu,Chennai,600106,3
2025-11-12,Tamil Nadu,Chennai,600113,1
2025-11-12,Tamil Nadu,Chennai,600116,1
2025-11-12,Tamil Nadu,Chennai,600081,2
2025-11-12,Tamil Nadu,Chennai,600078,2
2025-11-12,Tamil Nadu,Chennai,600013,3
2025-11-12,Tamil Nadu,Chennai,600008,1
2025-11-12,Tamil Nadu,Chennai,600012,4
2025-11-12,Tamil Nadu,Chennai,600021,1
2025-11-12,Tamil Nadu,Chennai,600028,1
2025-11-12,Tamil Nadu,Chennai,600007,4
2025-11-12,Tamil Nadu,Chennai,600039,3
2025-11-12,Tamil Nadu,Chennai,600042,3
2025-11-12,Tamil Nadu,Chennai,600115,1
2025-11-12,Tamil Nadu,Chennai,600002,1
2025-11-12,Tamil Nadu,Chennai,600019,1
2025-11-12,Tamil Nadu,Chennai,600083,2
2025-11-12,Tamil Nadu,Chennai,600041,1
2025-11-12,Tamil Nadu,Chennai,600094,1
2025-11-12,Tamil Nadu,Chennai,600091,2
2025-11-12,Tamil Nadu,Chennai,600085,2
2025-11-12,Tamil Nadu,Chennai,600082,2
2025-11-12,Tamil Nadu,Chennai,600004,2
2025-11-12,Tamil Nadu,Chennai,600086,1
2025-11-12,Tamil Nadu,Chennai,600092,1
2025-11-12,Tamil Nadu,Chennai,600118,4
2025-11-12,Tamil Nadu,Chennai,600006,1
2025-11-12,Tamil Nadu,Chennai,600095,1
2025-11-12,Tamil Nadu,Chennai,600015,3
2025-11-12,Tamil Nadu,Chennai,600023,2
2025-11-12,Tamil Nadu,Chennai,600040,1
2025-11-12,Tamil Nadu,Chennai,600060,1
2025-11-12,Tamil Nadu,Chennai,600119,2
2025-11-13,Tamil Nadu,Chennai,600106,3
2025-11-13,Tamil Nadu,Chennai,600094,1
2025-11-13,Tamil Nadu,Chennai,600042,4
2025-11-13,Tamil Nadu,Chennai,600033,5
2025-11-13,Tamil Nadu,Chennai,600031,1
2025-11-13,Tamil Nadu,Chennai,600083,5
2025-11-13,Tamil Nadu,Chennai,600012,4
2025-11-13,Tamil Nadu,Chennai,600115,1
2025-11-13,Tamil Nadu,Chennai,600014,1
2025-11-13,Tamil Nadu,Chennai,600004,5
2025-11-13,Tamil Nadu,Chennai,600002,3
2025-11-13,Tamil Nadu,Chennai,600017,1
2025-11-13,Tamil Nadu,Chennai,600090,1
2025-11-13,Tamil Nadu,Chennai,600015,2
2025-11-13,Tamil Nadu,Chennai,600005,2
2025-11-13,Tamil Nadu,Chennai,600119,3
2025-11-13,Tamil Nadu,Chennai,600018,2
2025-11-13,Tamil Nadu,Chennai,600049,3
2025-11-13,Tamil Nadu,Chennai,600078,2
2025-11-13,Tamil Nadu,Chennai,600092,1
2025-11-13,Tamil Nadu,Chennai,600095,2
2025-11-13,Tamil Nadu,Chennai,600112,1
2025-11-13,Tamil Nadu,Chennai,600081,4
2025-11-13,Tamil Nadu,Chennai,600041,3
2025-11-13,Tamil Nadu,Chennai,600036,1
2025-11-13,Tamil Nadu,Chennai,600034,2
2025-11-13,Tamil Nadu,Chennai,600029,2
2025-11-13,Tamil Nadu,Chennai,600003,1
2025-11-13,Tamil Nadu,Chennai,600021,8
2025-11-13,Tamil Nadu,Chennai,600020,1
2025-11-13,Tamil Nadu,Chennai,600006,1
2025-11-13,Tamil Nadu,Chennai,600024,2
2025-11-13,Tamil Nadu,Chennai,600032,3
2025-11-13,Tamil Nadu,Chennai,600019,1
2025-11-13,Tamil Nadu,Chennai,600091,2
2025-11-13,Tamil Nadu,Chennai,600040,4
2025-11-13,Tamil Nadu,Chennai,600028,3
2025-11-13,Tamil Nadu,Chennai,600011,3
2025-11-13,Tamil Nadu,Chennai,600001,6
2025-11-13,Tamil Nadu,Chennai,600129,1
2025-11-13,Tamil Nadu,Chennai,600016,1
2025-11-13,Tamil Nadu,Chennai,600118,3
2025-11-13,Tamil Nadu,Chennai,600096,2
2025-11-13,Tamil Nadu,Chennai,600088,2
2025-11-13,Tamil Nadu,Chennai,600082,2
2025-11-13,Tamil Nadu,Chennai,600061,1
2025-11-13,Tamil Nadu,Chennai,600039,4
2025-11-13,Tamil Nadu,Chennai,600125,1
2025-11-13,Tamil Nadu,Chennai,600100,2
2025-11-14,Tamil Nadu,Chennai,600014,1
2025-11-14,Tamil Nadu,Chennai,600021,4
2025-11-14,Tamil Nadu,Chennai,600032,1
2025-11-14,Tamil Nadu,Chennai,600034,1
2025-11-14,Tamil Nadu,Chennai,600053,1
2025-11-14,Tamil Nadu,Chennai,600078,3
2025-11-14,Tamil Nadu,Chennai,600119,2
2025-11-14,Tamil Nadu,Chennai,600085,2
2025-11-14,Tamil Nadu,Chennai,600040,1
2025-11-14,Tamil Nadu,Chennai,600001,3
2025-11-14,Tamil Nadu,Chennai,600004,5
2025-11-14,Tamil Nadu,Chennai,600005,4
2025-11-14,Tamil Nadu,Chennai,600010,2
2025-11-14,Tamil Nadu,Chennai,600015,3
2025-11-14,Tamil Nadu,Chennai,600018,1
2025-11-14,Tamil Nadu,Chennai,600023,2
2025-11-14,Tamil Nadu,Chennai,600081,8
2025-11-14,Tamil Nadu,Chennai,600107,1
2025-11-14,Tamil Nadu,Chennai,600017,3
2025-11-14,Tamil Nadu,Chennai,600126,1
2025-11-14,Tamil Nadu,Chennai,600002,1
2025-11-14,Tamil Nadu,Chennai,600007,4
2025-11-14,Tamil Nadu,Chennai,600012,9
2025-11-14,Tamil Nadu,Chennai,600029,2
2025-11-14,Tamil Nadu,Chennai,600041,3
2025-11-14,Tamil Nadu,Chennai,600042,1
2025-11-14,Tamil Nadu,Chennai,600003,2
2025-11-14,Tamil Nadu,Chennai,600033,5
2025-11-14,Tamil Nadu,Chennai,600028,2
2025-11-14,Tamil Nadu,Chennai,600094,2
2025-11-14,Tamil Nadu,Chennai,600099,1
2025-11-14,Tamil Nadu,Chennai,600106,1
2025-11-14,Tamil Nadu,Chennai,600118,11
2025-11-14,Tamil Nadu,Chennai,600083,2
2025-11-14,Tamil Nadu,Chennai,600091,1
2025-11-15,Tamil Nadu,Chennai,600129,3
2025-11-15,Tamil Nadu,Chennai,600012,17
2025-11-15,Tamil Nadu,Chennai,600019,2
2025-11-15,Tamil Nadu,Chennai,600023,5
2025-11-15,Tamil Nadu,Chennai,600024,4
2025-11-15,Tamil Nadu,Chennai,600058,1
2025-11-15,Tamil Nadu,Chennai,600078,6
2025-11-15,Tamil Nadu,Chennai,600085,1
2025-11-15,Tamil Nadu,Chennai,600082,4
2025-11-15,Tamil Nadu,Chennai,600090,1
2025-11-15,Tamil Nadu,Chennai,600091,3
2025-11-15,Tamil Nadu,Chennai,600102,1
2025-11-15,Tamil Nadu,Chennai,600108,1
2025-11-15,Tamil Nadu,Chennai,600116,1
2025-11-15,Tamil Nadu,Chennai,600125,1
2025-11-15,Tamil Nadu,Chennai,600118,8
2025-11-15,Tamil Nadu,Chennai,600020,4
2025-11-15,Tamil Nadu,Chennai,600095,1
2025-11-15,Tamil Nadu,Chennai,600119,1
2025-11-15,Tamil Nadu,Chennai,600113,1
2025-11-15,Tamil Nadu,Chennai,600107,2
2025-11-15,Tamil Nadu,Chennai,600106,2
2025-11-15,Tamil Nadu,Chennai,600097,2
2025-11-15,Tamil Nadu,Chennai,600089,1
2025-11-15,Tamil Nadu,Chennai,600081,8
2025-11-15,Tamil Nadu,Chennai,600040,3
2025-11-15,Tamil Nadu,Chennai,600032,3
2025-11-15,Tamil Nadu,Chennai,600112,2
2025-11-15,Tamil Nadu,Chennai,600017,5
2025-11-15,Tamil Nadu,Chennai,600009,1
2025-11-15,Tamil Nadu,Chennai,600005,11
2025-11-15,Tamil Nadu,Chennai,600011,5
2025-11-15,Tamil Nadu,Chennai,600002,3
2025-11-15,Tamil Nadu,Chennai,600007,4
2025-11-15,Tamil Nadu,Chennai,600014,2
2025-11-15,Tamil Nadu,Chennai,600034,2
2025-11-15,Tamil Nadu,Chennai,600086,1
2025-11-15,Tamil Nadu,Chennai,600093,3
2025-11-15,Tamil Nadu,Chennai,600015,1
2025-11-15,Tamil Nadu,Chennai,600001,7
2025-11-15,Tamil Nadu,Chennai,600021,12
2025-11-15,Tamil Nadu,Chennai,600038,2
2025-11-15,Tamil Nadu,Chennai,600018,4
2025-11-15,Tamil Nadu,Chennai,600100,1
2025-11-15,Tamil Nadu,Chennai,600094,4
2025-11-15,Tamil Nadu,Chennai,600083,4
2025-11-15,Tamil Nadu,Chennai,600049,2
2025-11-15,Tamil Nadu,Chennai,600042,4
2025-11-15,Tamil Nadu,Chennai,600041,4
2025-11-15,Tamil Nadu,Chennai,600039,9
2025-11-15,Tamil Nadu,Chennai,600013,4
2025-11-15,Tamil Nadu,Chennai,600010,3
2025-11-15,Tamil Nadu,Chennai,600033,2
2025-11-15,Tamil Nadu,Chennai,600028,4
2025-11-15,Tamil Nadu,Chennai,600004,8
2025-11-15,Tamil Nadu,Chennai,600026,4
2025-11-16,Tamil Nadu,Chennai,600099,1
2025-11-16,Tamil Nadu,Chennai,600102,1
2025-11-16,Tamil Nadu,Chennai,600091,2
2025-11-16,Tamil Nadu,Chennai,600033,5
2025-11-16,Tamil Nadu,Chennai,600010,4
2025-11-16,Tamil Nadu,Chennai,600092,3
2025-11-16,Tamil Nadu,Chennai,600083,7
2025-11-16,Tamil Nadu,Chennai,600113,1
2025-11-16,Tamil Nadu,Chennai,600119,1
2025-11-16,Tamil Nadu,Chennai,600014,4
2025-11-16,Tamil Nadu,Chennai,600030,2
2025-11-16,Tamil Nadu,Chennai,600040,4
2025-11-16,Tamil Nadu,Chennai,600078,6
2025-11-16,Tamil Nadu,Chennai,600095,1
2025-11-16,Tamil Nadu,Chennai,600129,1
2025-11-16,Tamil Nadu,Chennai,600126,1
2025-11-16,Tamil Nadu,Chennai,600107,1
2025-11-16,Tamil Nadu,Chennai,600012,2
2025-11-16,Tamil Nadu,Chennai,600023,4
2025-11-16,Tamil Nadu,Chennai,600041,2
2025-11-16,Tamil Nadu,Chennai,600049,2
2025-11-16,Tamil Nadu,Chennai,600053,1
2025-11-16,Tamil Nadu,Chennai,600088,1
2025-11-16,Tamil Nadu,Chennai,600094,4
2025-11-16,Tamil Nadu,Chennai,600100,1
2025-11-16,Tamil Nadu,Chennai,600106,2
2025-11-16,Tamil Nadu,Chennai,600118,2
2025-11-16,Tamil Nadu,Chennai,600034,2
2025-11-16,Tamil Nadu,Chennai,600009,1
2025-11-16,Tamil Nadu,Chennai,600003,1
2025-11-16,Tamil Nadu,Chennai,600001,7
2025-11-16,Tamil Nadu,Chennai,600039,3
2025-11-16,Tamil Nadu,Chennai,600029,3
2025-11-16,Tamil Nadu,Chennai,600028,1
2025-11-16,Tamil Nadu,Chennai,600008,1
2025-11-16,Tamil Nadu,Chennai,600018,2
2025-11-16,Tamil Nadu,Chennai,600016,1
2025-11-16,Tamil Nadu,Chennai,600013,2
2025-11-16,Tamil Nadu,Chennai,600004,4
2025-11-16,Tamil Nadu,Chennai,600002,2
2025-11-16,Tamil Nadu,Chennai,600005,3
2025-11-16,Tamil Nadu,Chennai,600017,4
2025-11-16,Tamil Nadu,Chennai,600021,6
2025-11-16,Tamil Nadu,Chennai,600007,1
2025-11-16,Tamil Nadu,Chennai,600015,2
2025-11-16,Tamil Nadu,Chennai,600081,3
2025-11-16,Tamil Nadu,Chennai,600085,1
2025-11-16,Tamil Nadu,Chennai,600086,1
2025-11-16,Tamil Nadu,Chennai,600042,2
2025-11-16,Tamil Nadu,Chennai,600082,1
2025-11-16,Tamil Nadu,Chennai,600020,1
2025-11-16,Tamil Nadu,Chennai,600090,1
2025-11-16,Tamil Nadu,Chennai,600093,3
2025-11-16,Tamil Nadu,Chennai,600096,1
2025-11-16,Tamil Nadu,Chennai,600097,2
2025-11-16,Tamil Nadu,Chennai,600026,2
2025-11-16,Tamil Nadu,Chennai,600089,2
2025-11-17,Tamil Nadu,Chennai,600018,2
2025-11-17,Tamil Nadu,Chennai,600020,2
2025-11-17,Tamil Nadu,Chennai,600040,2
2025-11-17,Tamil Nadu,Chennai,600042,4
2025-11-17,Tamil Nadu,Chennai,600049,2
2025-11-17,Tamil Nadu,Chennai,600094,1
2025-11-17,Tamil Nadu,Chennai,600080,1
2025-11-17,Tamil Nadu,Chennai,600021,5
2025-11-17,Tamil Nadu,Chennai,600007,1
2025-11-17,Tamil Nadu,Chennai,600113,1
2025-11-17,Tamil Nadu,Chennai,600078,12
2025-11-17,Tamil Nadu,Chennai,600006,1
2025-11-17,Tamil Nadu,Chennai,600082,2
2025-11-17,Tamil Nadu,Chennai,600001,10
2025-11-17,Tamil Nadu,Chennai,600085,1
2025-11-17,Tamil Nadu,Chennai,600093,1
2025-11-17,Tamil Nadu,Chennai,600005,4
2025-11-17,Tamil Nadu,Chennai,600012,5
2025-11-17,Tamil Nadu,Chennai,600034,1
2025-11-17,Tamil Nadu,Chennai,600102,1
2025-11-17,Tamil Nadu,Chennai,600106,2
2025-11-17,Tamil Nadu,Chennai,600118,4
2025-11-17,Tamil Nadu,Chennai,600091,1
2025-11-17,Tamil Nadu,Chennai,600086,2
2025-11-17,Tamil Nadu,Chennai,600038,1
2025-11-17,Tamil Nadu,Chennai,600003,3
2025-11-17,Tamil Nadu,Chennai,600028,2
2025-11-17,Tamil Nadu,Chennai,600041,2
2025-11-17,Tamil Nadu,Chennai,600033,5
2025-11-17,Tamil Nadu,Chennai,600015,6
2025-11-17,Tamil Nadu,Chennai,600014,1
2025-11-17,Tamil Nadu,Chennai,600013,1
2025-11-17,Tamil Nadu,Chennai,600011,1
2025-11-17,Tamil Nadu,Chennai,600002,4
2025-11-17,Tamil Nadu,Chennai,600023,1
2025-11-17,Tamil Nadu,Chennai,600129,2
2025-11-17,Tamil Nadu,Chennai,600024,1
2025-11-17,Tamil Nadu,Chennai,600081,1
2025-11-17,Tamil Nadu,Chennai,600039,6
2025-11-17,Tamil Nadu,Chennai,600029,1
2025-11-17,Tamil Nadu,Chennai,600010,4
2025-11-17,Tamil Nadu,Chennai,600092,2
2025-11-17,Tamil Nadu,Chennai,600004,3
2025-11-18,Tamil Nadu,Chennai,600007,2
2025-11-18,Tamil Nadu,Chennai,600116,1
2025-11-18,Tamil Nadu,Chennai,600107,2
2025-11-18,Tamil Nadu,Chennai,600040,6
2025-11-18,Tamil Nadu,Chennai,600094,5
2025-11-18,Tamil Nadu,Chennai,600039,6
2025-11-18,Tamil Nadu,Chennai,600030,1
2025-11-18,Tamil Nadu,Chennai,600005,2
2025-11-18,Tamil Nadu,Chennai,600015,1
2025-11-18,Tamil Nadu,Chennai,600017,1
2025-11-18,Tamil Nadu,Chennai,600033,2
2025-11-18,Tamil Nadu,Chennai,600095,1
2025-11-18,Tamil Nadu,Chennai,600061,1
2025-11-18,Tamil Nadu,Chennai,600084,1
2025-11-18,Tamil Nadu,Chennai,600092,5
2025-11-18,Tamil Nadu,Chennai,600115,1
2025-11-18,Tamil Nadu,Chennai,600082,1
2025-11-18,Tamil Nadu,Chennai,600081,7
2025-11-18,Tamil Nadu,Chennai,600042,6
2025-11-18,Tamil Nadu,Chennai,600041,2
2025-11-18,Tamil Nadu,Chennai,600036,1
2025-11-18,Tamil Nadu,Chennai,600034,1
2025-11-18,Tamil Nadu,Chennai,600028,3
2025-11-18,Tamil Nadu,Chennai,600024,2
2025-11-18,Tamil Nadu,Chennai,600021,8
2025-11-18,Tamil Nadu,Chennai,600019,1
2025-11-18,Tamil Nadu,Chennai,600013,3
2025-11-18,Tamil Nadu,Chennai,600078,3
2025-11-18,Tamil Nadu,Chennai,600119,1
2025-11-18,Tamil Nadu,Chennai,600014,5
2025-11-18,Tamil Nadu,Chennai,600020,1
2025-11-18,Tamil Nadu,Chennai,600026,1
2025-11-18,Tamil Nadu,Chennai,600029,2
2025-11-18,Tamil Nadu,Chennai,600129,4
2025-11-18,Tamil Nadu,Chennai,600106,1
2025-11-18,Tamil Nadu,Chennai,600112,3
2025-11-18,Tamil Nadu,Chennai,600100,2
2025-11-18,Tamil Nadu,Chennai,600093,1
2025-11-18,Tamil Nadu,Chennai,600091,3
2025-11-18,Tamil Nadu,Chennai,600023,3
2025-11-18,Tamil Nadu,Chennai,600002,4
2025-11-18,Tamil Nadu,Chennai,600011,3
2025-11-18,Tamil Nadu,Chennai,600010,1
2025-11-18,Tamil Nadu,Chennai,600001,11
2025-11-18,Tamil Nadu,Chennai,600090,3
2025-11-18,Tamil Nadu,Chennai,600083,4
2025-11-18,Tamil Nadu,Chennai,600035,1
2025-11-18,Tamil Nadu,Chennai,600049,1
2025-11-18,Tamil Nadu,Chennai,600057,1
2025-11-18,Tamil Nadu,Chennai,600085,2
2025-11-18,Tamil Nadu,Chennai,600088,1
2025-11-18,Tamil Nadu,Chennai,600097,3
2025-11-18,Tamil Nadu,Chennai,600102,1
2025-11-18,Tamil Nadu,Chennai,600118,6
2025-11-18,Tamil Nadu,Chennai,600004,5
2025-11-18,Tamil Nadu,Chennai,600018,2
2025-11-18,Tamil Nadu,Chennai,600012,6
2025-11-19,Tamil Nadu,Chennai,600099,1
2025-11-19,Tamil Nadu,Chennai,600113,2
2025-11-19,Tamil Nadu,Chennai,600107,4
2025-11-19,Tamil Nadu,Chennai,600102,2
2025-11-19,Tamil Nadu,Chennai,600100,1
2025-11-19,Tamil Nadu,Chennai,600086,2
2025-11-19,Tamil Nadu,Chennai,600005,13
2025-11-19,Tamil Nadu,Chennai,600032,1
2025-11-19,Tamil Nadu,Chennai,600037,1
2025-11-19,Tamil Nadu,Chennai,600042,10
2025-11-19,Tamil Nadu,Chennai,600049,3
2025-11-19,Tamil Nadu,Chennai,600085,2
2025-11-19,Tamil Nadu,Chennai,600080,1
2025-11-19,Tamil Nadu,Chennai,600028,4
2025-11-19,Tamil Nadu,Chennai,600106,3
2025-11-19,Tamil Nadu,Chennai,600013,11
2025-11-19,Tamil Nadu,Chennai,600019,4
2025-11-19,Tamil Nadu,Chennai,600021,12
2025-11-19,Tamil Nadu,Chennai,600024,7
2025-11-19,Tamil Nadu,Chennai,600031,1
2025-11-19,Tamil Nadu,Chennai,600041,4
2025-11-19,Tamil Nadu,Chennai,600081,9
2025-11-19,Tamil Nadu,Chennai,600082,5
2025-11-19,Tamil Nadu,Chennai,600116,1
2025-11-19,Tamil Nadu,Chennai,600015,9
