date,state,district,pincode,bio_age_5_17,bio_age_17_
28-12-2025,Tamil Nadu,Chennai,600106,5,2
28-12-2025,Tamil Nadu,Chennai,600112,4,1
28-12-2025,Tamil Nadu,Chennai,600116,2,0
28-12-2025,Tamil Nadu,Chennai,600129,2,0
29-12-2025,Tamil Nadu,Chennai,600002,15,11
29-12-2025,Tamil Nadu,Chennai,600008,6,1
29-12-2025,Tamil Nadu,Chennai,600018,9,4
29-12-2025,Tamil Nadu,Chennai,600019,2,0
29-12-2025,Tamil Nadu,Chennai,600020,4,4
29-12-2025,Tamil Nadu,Chennai,600023,18,13
29-12-2025,Tamil Nadu,Chennai,600024,14,5
29-12-2025,Tamil Nadu,Chennai,600031,5,2
29-12-2025,Tamil Nadu,Chennai,600033,17,14
29-12-2025,Tamil Nadu,Chennai,600036,1,2
29-12-2025,Tamil Nadu,Chennai,600081,21,15
29-12-2025,Tamil Nadu,Chennai,600085,10,3
29-12-2025,Tamil Nadu,Chennai,600088,5,0
29-12-2025,Tamil Nadu,Chennai,600093,9,6
29-12-2025,Tamil Nadu,Chennai,600103,0,2
29-12-2025,Tamil Nadu,Chennai,600108,3,0
29-12-2025,Tamil Nadu,Chennai,600115,1,0
29-12-2025,Tamil Nadu,Chennai,600118,26,12
01-01-2026,Tamil Nadu,Chennai,600007,8,2
01-01-2026,Tamil Nadu,Chennai,600016,1,0
01-01-2026,Tamil Nadu,Chennai,600017,32,20
01-01-2026,Tamil Nadu,Chennai,600029,11,10
01-01-2026,Tamil Nadu,Chennai,600032,19,6
01-01-2026,Tamil Nadu,Chennai,600041,34,21
01-01-2026,Tamil Nadu,Chennai,600057,1,0
01-01-2026,Tamil Nadu,Chennai,600079,0,1
01-01-2026,Tamil Nadu,Chennai,600084,3,4
01-01-2026,Tamil Nadu,Chennai,600089,0,2
01-01-2026,Tamil Nadu,Chennai,600092,20,19
01-01-2026,Tamil Nadu,Chennai,600095,0,1
01-01-2026,Tamil Nadu,Chennai,600102,13,1
01-01-2026,Tamil Nadu,Chennai,600106,19,19
01-01-2026,Tamil Nadu,Chennai,600107,14,7
01-01-2026,Tamil Nadu,Chennai,600112,6,7
01-01-2026,Tamil Nadu,Chennai,600118,33,29
22-12-2025,Tamil Nadu,Chennai,600050,2,9
22-12-2025,Tamil Nadu,Chennai,600058,1,2
22-12-2025,Tamil Nadu,Chennai,600089,0,4
22-12-2025,Tamil Nadu,Chennai,600103,0,2
23-12-2025,Tamil Nadu,Chennai,600050,0,9
23-12-2025,Tamil Nadu,Chennai,600061,2,10
23-12-2025,Tamil Nadu,Chennai,600066,0,4
23-12-2025,Tamil Nadu,Chennai,600077,0,3
23-12-2025,Tamil Nadu,Chennai,600117,0,2
19-12-2025,Tamil Nadu,Chennai,600016,0,4
19-12-2025,Tamil Nadu,Chennai,600095,0,9
19-12-2025,Tamil Nadu,Chennai,600103,0,5
19-12-2025,Tamil Nadu,Chennai,600114,0,3
18-12-2025,Tamil Nadu,Chennai,600060,0,8
21-12-2025,Tamil Nadu,Chennai,600011,0,11
21-12-2025,Tamil Nadu,Chennai,600015,1,10
21-12-2025,Tamil Nadu,Chennai,600050,0,2
21-12-2025,Tamil Nadu,Chennai,600058,0,1
21-12-2025,Tamil Nadu,Chennai,600060,3,3
21-12-2025,Tamil Nadu,Chennai,600091,2,5
21-12-2025,Tamil Nadu,Chennai,600106,0,6
21-12-2025,Tamil Nadu,Chennai,600113,0,3
21-12-2025,Tamil Nadu,Chennai,600115,0,5
21-12-2025,Tamil Nadu,Chennai,600117,0,3
21-12-2025,Tamil Nadu,Chennai,600119,0,11
20-12-2025,Tamil Nadu,Chennai,600077,1,0
20-12-2025,Tamil Nadu,Chennai,600095,0,6
12-12-2025,Tamil Nadu,Chennai,600125,0,11
13-12-2025,Tamil Nadu,Chennai,600060,0,1
15-12-2025,Tamil Nadu,Chennai,600022,0,1
15-12-2025,Tamil Nadu,Chennai,600037,1,5
15-12-2025,Tamil Nadu,Chennai,600058,0,6
15-12-2025,Tamil Nadu,Chennai,600060,0,3
15-12-2025,Tamil Nadu,Chennai,600087,2,9
14-12-2025,Tamil Nadu,Chennai,600004,0,2
14-12-2025,Tamil Nadu,Chennai,600011,0,11
14-12-2025,Tamil Nadu,Chennai,600012,0,16
14-12-2025,Tamil Nadu,Chennai,600039,0,5
14-12-2025,Tamil Nadu,Chennai,600040,2,9
14-12-2025,Tamil Nadu,Chennai,600058,0,6
14-12-2025,Tamil Nadu,Chennai,600087,0,7
14-12-2025,Tamil Nadu,Chennai,600102,0,2
14-12-2025,Tamil Nadu,Chennai,600106,0,6
02-01-2026,Tamil Nadu,Chennai,600005,30,18
02-01-2026,Tamil Nadu,Chennai,600041,29,13
02-01-2026,Tamil Nadu,Chennai,600060,1,1
02-01-2026,Tamil Nadu,Chennai,600081,49,36
02-01-2026,Tamil Nadu,Chennai,600090,3,2
02-01-2026,Tamil Nadu,Chennai,600106,17,18
25-12-2025,Tamil Nadu,Chennai,600013,1,3
25-12-2025,Tamil Nadu,Chennai,600017,1,6
25-12-2025,Tamil Nadu,Chennai,600038,0,1
25-12-2025,Tamil Nadu,Chennai,600057,0,1
25-12-2025,Tamil Nadu,Chennai,600068,0,3
25-12-2025,Tamil Nadu,Chennai,600080,2,5
25-12-2025,Tamil Nadu,Chennai,600083,0,8
25-12-2025,Tamil Nadu,Chennai,600091,0,10
25-12-2025,Tamil Nadu,Chennai,600093,0,2
25-12-2025,Tamil Nadu,Chennai,600099,1,10
25-12-2025,Tamil Nadu,Chennai,600100,2,1
26-12-2025,Tamil Nadu,Chennai,600053,0,4
03-01-2026,Tamil Nadu,Chennai,600003,0,2
03-01-2026,Tamil Nadu,Chennai,600005,10,3
03-01-2026,Tamil Nadu,Chennai,600007,3,0
03-01-2026,Tamil Nadu,Chennai,600011,2,3
03-01-2026,Tamil Nadu,Chennai,600028,6,2
03-01-2026,Tamil Nadu,Chennai,600030,1,0
03-01-2026,Tamil Nadu,Chennai,600032,2,0
03-01-2026,Tamil Nadu,Chennai,600041,4,3
03-01-2026,Tamil Nadu,Chennai,600078,6,4
03-01-2026,Tamil Nadu,Chennai,600085,3,1
24-12-2025,Tamil Nadu,Chennai,600050,0,1
24-12-2025,Tamil Nadu,Chennai,600057,0,3
24-12-2025,Tamil Nadu,Chennai,600087,1,10
24-12-2025,Tamil Nadu,Chennai,600089,0,3
24-12-2025,Tamil Nadu,Chennai,600103,3,3
24-12-2025,Tamil Nadu,Chennai,600126,0,2
17-12-2025,Tamil Nadu,Chennai,600095,2,8
16-12-2025,Tamil Nadu,Chennai,600050,2,6
16-12-2025,Tamil Nadu,Chennai,600058,0,4
16-12-2025,Tamil Nadu,Chennai,600077,0,3
13-11-2025,Tamil Nadu,Chennai,600050,0,5
13-11-2025,Tamil Nadu,Chennai,600058,0,2
13-11-2025,Tamil Nadu,Chennai,600089,0,11
13-11-2025,Tamil Nadu,Chennai,600117,0,4
15-11-2025,Tamil Nadu,Chennai,600053,0,7
15-11-2025,Tamil Nadu,Chennai,600057,0,2
15-11-2025,Tamil Nadu,Chennai,600066,0,2
14-11-2025,Tamil Nadu,Chennai,600025,1,2
14-11-2025,Tamil Nadu,Chennai,600068,0,2
14-11-2025,Tamil Nadu,Chennai,600084,1,2
14-11-2025,Tamil Nadu,Chennai,600125,1,21
16-11-2025,Tamil Nadu,Chennai,600008,0,4
16-11-2025,Tamil Nadu,Chennai,600019,2,6
16-11-2025,Tamil Nadu,Chennai,600035,1,1
16-11-2025,Tamil Nadu,Chennai,600053,0,3
16-11-2025,Tamil Nadu,Chennai,600060,0,1
16-11-2025,Tamil Nadu,Chennai,600087,0,4
16-11-2025,Tamil Nadu,Chennai,600088,1,6
16-11-2025,Tamil Nadu,Chennai,600100,0,2
16-11-2025,Tamil Nadu,Chennai,600119,0,10
16-11-2025,Tamil Nadu,Chennai,600125,0,9
30-11-2025,Tamil Nadu,Chennai,600010,0,3
30-11-2025,Tamil Nadu,Chennai,600015,0,8
30-11-2025,Tamil Nadu,Chennai,600023,0,5
30-11-2025,Tamil Nadu,Chennai,600028,0,4
30-11-2025,Tamil Nadu,Chennai,600050,0,1
30-11-2025,Tamil Nadu,Chennai,600060,0,1
30-11-2025,Tamil Nadu,Chennai,600087,0,4
30-11-2025,Tamil Nadu,Chennai,600095,0,4
30-11-2025,Tamil Nadu,Chennai,600099,0,13
30-11-2025,Tamil Nadu,Chennai,600114,0,1
30-11-2025,Tamil Nadu,Chennai,600126,0,1
24-11-2025,Tamil Nadu,Chennai,600051,0,1
24-11-2025,Tamil Nadu,Chennai,600126,0,2
17-11-2025,Tamil Nadu,Chennai,600050,2,8
17-11-2025,Tamil Nadu,Chennai,600057,1,9
17-11-2025,Tamil Nadu,Chennai,600060,0,7
17-11-2025,Tamil Nadu,Chennai,600068,0,8
17-11-2025,Tamil Nadu,Chennai,600077,0,5
19-11-2025,Tamil Nadu,Chennai,600016,1,6
19-11-2025,Tamil Nadu,Chennai,600057,0,6
19-11-2025,Tamil Nadu,Chennai,600058,0,2
19-11-2025,Tamil Nadu,Chennai,600114,0,3
22-11-2025,Tamil Nadu,Chennai,600103,0,3
22-11-2025,Tamil Nadu,Chennai,600126,0,3
23-11-2025,Tamil Nadu,Chennai,600007,0,3
23-11-2025,Tamil Nadu,Chennai,600066,0,2
23-11-2025,Tamil Nadu,Chennai,600068,0,1
23-11-2025,Tamil Nadu,Chennai,600087,0,5
23-11-2025,Tamil Nadu,Chennai,600089,1,2
26-11-2025,Tamil Nadu,Chennai,600009,0,1
26-11-2025,Tamil Nadu,Chennai,600050,1,12
26-11-2025,Tamil Nadu,Chennai,600117,0,2
25-11-2025,Tamil Nadu,Chennai,600053,2,6
25-11-2025,Tamil Nadu,Chennai,600087,1,13
25-11-2025,Tamil Nadu,Chennai,600116,1,33
18-11-2025,Tamil Nadu,Chennai,600019,2,21
18-11-2025,Tamil Nadu,Chennai,600051,0,2
18-11-2025,Tamil Nadu,Chennai,600087,0,3
20-11-2025,Tamil Nadu,Chennai,600051,0,3
20-11-2025,Tamil Nadu,Chennai,600053,0,4
20-11-2025,Tamil Nadu,Chennai,600068,0,5
20-11-2025,Tamil Nadu,Chennai,600080,0,2
21-11-2025,Tamil Nadu,Chennai,600050,0,8
21-11-2025,Tamil Nadu,Chennai,600058,1,4
21-11-2025,Tamil Nadu,Chennai,600080,0,4
21-11-2025,Tamil Nadu,Chennai,600101,1,0
21-11-2025,Tamil Nadu,Chennai,600103,1,4
11-12-2025,Tamil Nadu,Chennai,600016,2,7
11-12-2025,Tamil Nadu,Chennai,600080,0,2
01-12-2025,Tamil Nadu,Chennai,600066,0,1
01-12-2025,Tamil Nadu,Chennai,600089,1,5
10-12-2025,Tamil Nadu,Chennai,600016,0,5
10-12-2025,Tamil Nadu,Chennai,600037,1,7
10-12-2025,Tamil Nadu,Chennai,600050,0,2
10-12-2025,Tamil Nadu,Chennai,600053,0,6
10-12-2025,Tamil Nadu,Chennai,600089,0,6
09-12-2025,Tamil Nadu,Chennai,600037,1,8
09-12-2025,Tamil Nadu,Chennai,600060,0,8
09-12-2025,Tamil Nadu,Chennai,600089,0,8
28-11-2025,Tamil Nadu,Chennai,600061,1,11
28-11-2025,Tamil Nadu,Chennai,600099,0,30
27-11-2025,Tamil Nadu,Chennai,600050,2,6
27-11-2025,Tamil Nadu,Chennai,600077,1,2
08-12-2025,Tamil Nadu,Chennai,600053,0,1
08-12-2025,Tamil Nadu,Chennai,600080,2,7
08-12-2025,Tamil Nadu,Chennai,600095,0,14
08-12-2025,Tamil Nadu,Chennai,600125,0,12
07-12-2025,Tamil Nadu,Chennai,600008,0,4
07-12-2025,Tamil Nadu,Chennai,600016,0,1
07-12-2025,Tamil Nadu,Chennai,600029,0,4
07-12-2025,Tamil Nadu,Chennai,600039,1,14
07-12-2025,Tamil Nadu,Chennai,600050,0,2
07-12-2025,Tamil Nadu,Chennai,600058,0,2
07-12-2025,Tamil Nadu,Chennai,600061,0,3
07-12-2025,Tamil Nadu,Chennai,600079,0,1
07-12-2025,Tamil Nadu,Chennai,600080,0,1
07-12-2025,Tamil Nadu,Chennai,600082,0,4
07-12-2025,Tamil Nadu,Chennai,600115,0,4
06-12-2025,Tamil Nadu,Chennai,600037,0,11
06-12-2025,Tamil Nadu,Chennai,600077,0,6
29-11-2025,Tamil Nadu,Chennai,600037,2,6
29-11-2025,Tamil Nadu,Chennai,600053,0,4
29-11-2025,Tamil Nadu,Chennai,600117,0,5
07-11-2025,Tamil Nadu,Chennai,600036,0,1
07-11-2025,Tamil Nadu,Chennai,600053,0,3
11-11-2025,Tamil Nadu,Chennai,600051,0,1
11-11-2025,Tamil Nadu,Chennai,600057,0,6
11-11-2025,Tamil Nadu,Chennai,600060,2,5
10-11-2025,Tamil Nadu,Chennai,600050,0,5
10-11-2025,Tamil Nadu,Chennai,600077,0,3
10-11-2025,Tamil Nadu,Chennai,600089,0,6
10-11-2025,Tamil Nadu,Chennai,600125,0,17
09-11-2025,Tamil Nadu,Chennai,600057,0,1
09-11-2025,Tamil Nadu,Chennai,600066,1,3
09-11-2025,Tamil Nadu,Chennai,600095,1,4
08-11-2025,Tamil Nadu,Chennai,600099,2,35
08-11-2025,Tamil Nadu,Chennai,600103,0,2
08-11-2025,Tamil Nadu,Chennai,600114,0,1
02-11-2025,Tamil Nadu,Chennai,600053,0,4
02-11-2025,Tamil Nadu,Chennai,600066,0,4
02-11-2025,Tamil Nadu,Chennai,600081,0,1
02-11-2025,Tamil Nadu,Chennai,600112,0,3
02-11-2025,Tamil Nadu,Chennai,600113,0,1
02-11-2025,Tamil Nadu,Chennai,600125,1,7
02-11-2025,Tamil Nadu,Chennai,600129,0,3
03-11-2025,Tamil Nadu,Chennai,600103,2,4
04-11-2025,Tamil Nadu,Chennai,600051,0,1
04-11-2025,Tamil Nadu,Chennai,600066,0,5
04-11-2025,Tamil Nadu,Chennai,600114,0,1
04-11-2025,Tamil Nadu,Chennai,600125,1,11
05-11-2025,Tamil Nadu,Chennai,600051,0,3
05-11-2025,Tamil Nadu,Chennai,600077,0,9
06-11-2025,Tamil Nadu,Chennai,600057,1,4
06-11-2025,Tamil Nadu,Chennai,600061,0,10
28-10-2025,Tamil Nadu,Chennai,600053,0,2
28-10-2025,Tamil Nadu,Chennai,600077,1,5
09-10-2025,Tamil Nadu,Chennai,600057,0,2
09-10-2025,Tamil Nadu,Chennai,600066,0,6
09-10-2025,Tamil Nadu,Chennai,600114,0,4
09-10-2025,Tamil Nadu,Chennai,600129,1,6
10-10-2025,Tamil Nadu,Chennai,600057,0,3
10-10-2025,Tamil Nadu,Chennai,600125,5,10
10-10-2025,Tamil Nadu,Chennai,600126,0,4
10-10-2025,Tamil Nadu,Chennai,600129,5,8
12-10-2025,Tamil Nadu,Chennai,600003,0,1
12-10-2025,Tamil Nadu,Chennai,600018,0,1
12-10-2025,Tamil Nadu,Chennai,600060,1,0
12-10-2025,Tamil Nadu,Chennai,600061,1,1
12-10-2025,Tamil Nadu,Chennai,600087,1,1
12-10-2025,Tamil Nadu,Chennai,600100,1,0
12-10-2025,Tamil Nadu,Chennai,600112,0,1
11-10-2025,Tamil Nadu,Chennai,600050,0,2
18-10-2025,Tamil Nadu,Chennai,600050,1,2
18-10-2025,Tamil Nadu,Chennai,600068,2,2
18-10-2025,Tamil Nadu,Chennai,600077,0,4
18-10-2025,Tamil Nadu,Chennai,600087,0,5
17-10-2025,Tamil Nadu,Chennai,600068,0,2
17-10-2025,Tamil Nadu,Chennai,600114,0,3
17-10-2025,Tamil Nadu,Chennai,600117,1,1
07-10-2025,Tamil Nadu,Chennai,600009,0,1
07-10-2025,Tamil Nadu,Chennai,600057,0,3
07-10-2025,Tamil Nadu,Chennai,600066,0,2
07-10-2025,Tamil Nadu,Chennai,600080,0,2
07-10-2025,Tamil Nadu,Chennai,600116,0,8
01-10-2025,Tamil Nadu,Chennai,600015,0,1
01-10-2025,Tamil Nadu,Chennai,600028,0,1
01-10-2025,Tamil Nadu,Chennai,600032,0,1
01-10-2025,Tamil Nadu,Chennai,600034,0,1
01-10-2025,Tamil Nadu,Chennai,600058,0,1
01-10-2025,Tamil Nadu,Chennai,600060,2,2
01-10-2025,Tamil Nadu,Chennai,600066,0,2
01-10-2025,Tamil Nadu,Chennai,600083,1,2
01-10-2025,Tamil Nadu,Chennai,600091,0,4
01-10-2025,Tamil Nadu,Chennai,600094,0,5
01-10-2025,Tamil Nadu,Chennai,600112,0,1
01-10-2025,Tamil Nadu,Chennai,600116,0,6
01-10-2025,Tamil Nadu,Chennai,600119,2,2
02-10-2025,Tamil Nadu,Chennai,600013,0,2
02-10-2025,Tamil Nadu,Chennai,600016,0,2
02-10-2025,Tamil Nadu,Chennai,600019,1,6
02-10-2025,Tamil Nadu,Chennai,600024,0,6
02-10-2025,Tamil Nadu,Chennai,600042,4,9
02-10-2025,Tamil Nadu,Chennai,600049,0,1
02-10-2025,Tamil Nadu,Chennai,600089,2,3
02-10-2025,Tamil Nadu,Chennai,600093,0,2
02-10-2025,Tamil Nadu,Chennai,600094,0,1
02-10-2025,Tamil Nadu,Chennai,600115,1,2
02-10-2025,Tamil Nadu,Chennai,600125,0,3
30-09-2025,Tamil Nadu,Chennai,600050,0,2
30-09-2025,Tamil Nadu,Chennai,600066,0,3
30-09-2025,Tamil Nadu,Chennai,600126,0,3
24-09-2025,Tamil Nadu,Chennai,600036,0,2
24-09-2025,Tamil Nadu,Chennai,600053,0,6
24-09-2025,Tamil Nadu,Chennai,600066,1,3
25-09-2025,Tamil Nadu,Chennai,600016,0,4
25-09-2025,Tamil Nadu,Chennai,600066,0,1
25-09-2025,Tamil Nadu,Chennai,600114,0,3
28-09-2025,Tamil Nadu,Chennai,600010,0,3
28-09-2025,Tamil Nadu,Chennai,600019,2,3
28-09-2025,Tamil Nadu,Chennai,600023,0,4
28-09-2025,Tamil Nadu,Chennai,600033,0,7
28-09-2025,Tamil Nadu,Chennai,600051,0,1
28-09-2025,Tamil Nadu,Chennai,600095,0,4
28-09-2025,Tamil Nadu,Chennai,600100,0,2
28-09-2025,Tamil Nadu,Chennai,600103,0,1
28-09-2025,Tamil Nadu,Chennai,600114,1,0
28-09-2025,Tamil Nadu,Chennai,600116,0,1
23-09-2025,Tamil Nadu,Chennai,600051,0,3
23-09-2025,Tamil Nadu,Chennai,600057,0,4
23-09-2025,Tamil Nadu,Chennai,600077,0,5
26-09-2025,Tamil Nadu,Chennai,600114,0,5
27-09-2025,Tamil Nadu,Chennai,600053,0,6
27-09-2025,Tamil Nadu,Chennai,600061,0,3
27-09-2025,Tamil Nadu,Chennai,600126,0,2
18-09-2025,Tamil Nadu,Chennai,600058,0,3
19-09-2025,Tamil Nadu,Chennai,600057,0,1
19-09-2025,Tamil Nadu,Chennai,600077,0,2
19-09-2025,Tamil Nadu,Chennai,600126,1,0
20-09-2025,Tamil Nadu,Chennai,600019,0,12
20-09-2025,Tamil Nadu,Chennai,600089,0,7
20-09-2025,Tamil Nadu,Chennai,600103,0,1
21-09-2025,Tamil Nadu,Chennai,600003,0,1
21-09-2025,Tamil Nadu,Chennai,600007,0,1
21-09-2025,Tamil Nadu,Chennai,600013,0,3
21-09-2025,Tamil Nadu,Chennai,600017,1,3
21-09-2025,Tamil Nadu,Chennai,600023,0,2
22-09-2025,Tamil Nadu,Chennai,600050,0,8
22-09-2025,Tamil Nadu,Chennai,600058,0,4
22-09-2025,Tamil Nadu,Chennai,600061,3,12
22-09-2025,Tamil Nadu,Chennai,600066,1,1
13-09-2025,Tamil Nadu,Chennai,600051,0,1
13-09-2025,Tamil Nadu,Chennai,600053,0,6
13-09-2025,Tamil Nadu,Chennai,600057,1,3
13-09-2025,Tamil Nadu,Chennai,600058,0,3
13-09-2025,Tamil Nadu,Chennai,600087,0,2
14-09-2025,Tamil Nadu,Chennai,600008,0,1
14-09-2025,Tamil Nadu,Chennai,600038,0,1
14-09-2025,Tamil Nadu,Chennai,600053,0,1
14-09-2025,Tamil Nadu,Chennai,600077,0,2
14-09-2025,Tamil Nadu,Chennai,600080,0,2
14-09-2025,Tamil Nadu,Chennai,600112,0,1
15-09-2025,Tamil Nadu,Chennai,600051,0,2
15-09-2025,Tamil Nadu,Chennai,600125,2,4
15-09-2025,Tamil Nadu,Chennai,600126,0,3
27-10-2025,Tamil Nadu,Chennai,600050,0,3
27-10-2025,Tamil Nadu,Chennai,600053,0,2
27-10-2025,Tamil Nadu,Chennai,600058,0,3
27-10-2025,Tamil Nadu,Chennai,600087,0,4
19-10-2025,Tamil Nadu,Chennai,600019,0,4
19-10-2025,Tamil Nadu,Chennai,600024,0,2
19-10-2025,Tamil Nadu,Chennai,600050,0,2
19-10-2025,Tamil Nadu,Chennai,600061,0,1
19-10-2025,Tamil Nadu,Chennai,600077,0,2
19-10-2025,Tamil Nadu,Chennai,600088,0,3
19-10-2025,Tamil Nadu,Chennai,600114,0,1
20-10-2025,Tamil Nadu,Chennai,600001,0,1
20-10-2025,Tamil Nadu,Chennai,600003,0,1
20-10-2025,Tamil Nadu,Chennai,600023,0,1
20-10-2025,Tamil Nadu,Chennai,600031,0,1
20-10-2025,Tamil Nadu,Chennai,600036,0,2
20-10-2025,Tamil Nadu,Chennai,600037,0,1
20-10-2025,Tamil Nadu,Chennai,600049,0,1
20-10-2025,Tamil Nadu,Chennai,600082,0,1
20-10-2025,Tamil Nadu,Chennai,600099,0,4
20-10-2025,Tamil Nadu,Chennai,600116,1,2
20-10-2025,Tamil Nadu,Chennai,600129,0,1
25-10-2025,Tamil Nadu,Chennai,600037,0,6
25-10-2025,Tamil Nadu,Chennai,600077,0,1
25-10-2025,Tamil Nadu,Chennai,600080,0,6
25-10-2025,Tamil Nadu,Chennai,600087,0,3
25-10-2025,Tamil Nadu,Chennai,600126,0,1
26-10-2025,Tamil Nadu,Chennai,600007,0,1
26-10-2025,Tamil Nadu,Chennai,600082,1,2
26-10-2025,Tamil Nadu,Chennai,600091,2,2
26-10-2025,Tamil Nadu,Chennai,600103,0,1
08-10-2025,Tamil Nadu,Chennai,600036,1,3
24-10-2025,Tamil Nadu,Chennai,600053,1,1
24-10-2025,Tamil Nadu,Chennai,600068,0,3
24-10-2025,Tamil Nadu,Chennai,600117,0,2
30-10-2025,Tamil Nadu,Chennai,600050,2,4
30-10-2025,Tamil Nadu,Chennai,600057,1,2
30-10-2025,Tamil Nadu,Chennai,600068,0,1
30-10-2025,Tamil Nadu,Chennai,600089,0,5
29-10-2025,Tamil Nadu,Chennai,600066,0,1
29-10-2025,Tamil Nadu,Chennai,600077,0,3
29-10-2025,Tamil Nadu,Chennai,600125,1,8
31-10-2025,Tamil Nadu,Chennai,600025,0,1
31-10-2025,Tamil Nadu,Chennai,600057,0,1
31-10-2025,Tamil Nadu,Chennai,600060,1,4
31-10-2025,Tamil Nadu,Chennai,600080,0,4
31-10-2025,Tamil Nadu,Chennai,600116,1,4
23-10-2025,Tamil Nadu,Chennai,600068,0,2
23-10-2025,Tamil Nadu,Chennai,600087,1,1
21-10-2025,Tamil Nadu,Chennai,600066,0,1
21-10-2025,Tamil Nadu,Chennai,600080,0,1
21-10-2025,Tamil Nadu,Chennai,600087,0,6
22-10-2025,Tamil Nadu,Chennai,600025,0,1
22-10-2025,Tamil Nadu,Chennai,600089,0,4
22-10-2025,Tamil Nadu,Chennai,600116,1,14
03-10-2025,Tamil Nadu,Chennai,600036,0,1
03-10-2025,Tamil Nadu,Chennai,600060,0,2
03-10-2025,Tamil Nadu,Chennai,600101,0,1
04-10-2025,Tamil Nadu,Chennai,600025,0,2
04-10-2025,Tamil Nadu,Chennai,600038,0,3
04-10-2025,Tamil Nadu,Chennai,600051,0,1
04-10-2025,Tamil Nadu,Chennai,600058,1,5
05-10-2025,Tamil Nadu,Chennai,600018,0,2
05-10-2025,Tamil Nadu,Chennai,600042,3,11
05-10-2025,Tamil Nadu,Chennai,600051,0,1
05-10-2025,Tamil Nadu,Chennai,600061,0,1
05-10-2025,Tamil Nadu,Chennai,600088,1,2
05-10-2025,Tamil Nadu,Chennai,600108,0,1
05-10-2025,Tamil Nadu,Chennai,600115,2,1
05-10-2025,Tamil Nadu,Chennai,600117,0,4
05-10-2025,Tamil Nadu,Chennai,600126,1,0
13-10-2025,Tamil Nadu,Chennai,600051,0,1
13-10-2025,Tamil Nadu,Chennai,600061,2,8
13-10-2025,Tamil Nadu,Chennai,600080,0,3
14-10-2025,Tamil Nadu,Chennai,600061,0,12
14-10-2025,Tamil Nadu,Chennai,600080,1,5
14-10-2025,Tamil Nadu,Chennai,600089,0,9
15-10-2025,Tamil Nadu,Chennai,600016,0,3
15-10-2025,Tamil Nadu,Chennai,600058,0,2
15-10-2025,Tamil Nadu,Chennai,600068,0,1
15-10-2025,Tamil Nadu,Chennai,600126,0,1
16-10-2025,Tamil Nadu,Chennai,600051,0,1
16-10-2025,Tamil Nadu,Chennai,600080,0,2
16-10-2025,Tamil Nadu,Chennai,600103,0,1
16-10-2025,Tamil Nadu,Chennai,600126,0,2
06-10-2025,Tamil Nadu,Chennai,600037,0,14
06-10-2025,Tamil Nadu,Chennai,600058,0,1
06-10-2025,Tamil Nadu,Chennai,600060,1,1
06-10-2025,Tamil Nadu,Chennai,600061,2,14
06-10-2025,Tamil Nadu,Chennai,600068,1,2
06-10-2025,Tamil Nadu,Chennai,600095,0,9
10-09-2025,Tamil Nadu,Chennai,600051,0,4
10-09-2025,Tamil Nadu,Chennai,600053,0,4
10-09-2025,Tamil Nadu,Chennai,600080,0,2
17-09-2025,Tamil Nadu,Chennai,600025,0,2
17-09-2025,Tamil Nadu,Chennai,600060,0,6
17-09-2025,Tamil Nadu,Chennai,600077,0,4
17-09-2025,Tamil Nadu,Chennai,600117,0,1
08-09-2025,Tamil Nadu,Chennai,600060,2,7
08-09-2025,Tamil Nadu,Chennai,600066,0,6
08-09-2025,Tamil Nadu,Chennai,600068,0,1
08-09-2025,Tamil Nadu,Chennai,600087,0,6
08-09-2025,Tamil Nadu,Chennai,600095,3,10
08-09-2025,Tamil Nadu,Chennai,600126,2,1
09-09-2025,Tamil Nadu,Chennai,600051,0,2
09-09-2025,Tamil Nadu,Chennai,600066,0,5
09-09-2025,Tamil Nadu,Chennai,600080,0,3
16-09-2025,Tamil Nadu,Chennai,600016,0,4
16-09-2025,Tamil Nadu,Chennai,600036,1,3
16-09-2025,Tamil Nadu,Chennai,600066,0,3
16-09-2025,Tamil Nadu,Chennai,600101,0,1
11-09-2025,Tamil Nadu,Chennai,600053,0,5
11-09-2025,Tamil Nadu,Chennai,600068,0,3
11-09-2025,Tamil Nadu,Chennai,600095,0,5
11-09-2025,Tamil Nadu,Chennai,600115,2,6
12-09-2025,Tamil Nadu,Chennai,600066,0,4
12-09-2025,Tamil Nadu,Chennai,600068,0,5
12-09-2025,Tamil Nadu,Chennai,600117,0,5
03-09-2025,Tamil Nadu,Chennai,600009,0,1
03-09-2025,Tamil Nadu,Chennai,600057,0,2
03-09-2025,Tamil Nadu,Chennai,600060,0,5
03-09-2025,Tamil Nadu,Chennai,600066,0,4
03-09-2025,Tamil Nadu,Chennai,600077,0,2
03-09-2025,Tamil Nadu,Chennai,600089,2,4
06-09-2025,Tamil Nadu,Chennai,600016,1,2
06-09-2025,Tamil Nadu,Chennai,600019,3,12
06-09-2025,Tamil Nadu,Chennai,600066,0,1
06-09-2025,Tamil Nadu,Chennai,600084,0,1
07-09-2025,Tamil Nadu,Chennai,600008,0,1
07-09-2025,Tamil Nadu,Chennai,600028,0,2
07-09-2025,Tamil Nadu,Chennai,600036,0,1
07-09-2025,Tamil Nadu,Chennai,600084,0,3
07-09-2025,Tamil Nadu,Chennai,600091,0,3
07-09-2025,Tamil Nadu,Chennai,600099,0,5
