date,state,district,pincode,age_0_5,age_5_17,age_18_greater
02-11-2025,Tamil Nadu,Chennai,600107,3,0,0
31-10-2025,Tamil Nadu,Chennai,600004,3,1,0
31-10-2025,Tamil Nadu,Chennai,600007,5,1,0
31-10-2025,Tamil Nadu,Chennai,600013,1,1,0
31-10-2025,Tamil Nadu,Chennai,600021,10,2,0
31-10-2025,Tamil Nadu,Chennai,600022,2,0,0
31-10-2025,Tamil Nadu,Chennai,600036,1,0,0
31-10-2025,Tamil Nadu,Chennai,600038,1,0,0
31-10-2025,Tamil Nadu,Chennai,600039,3,0,0
31-10-2025,Tamil Nadu,Chennai,600049,2,1,0
31-10-2025,Tamil Nadu,Chennai,600086,0,1,0
31-10-2025,Tamil Nadu,Chennai,600087,1,0,0
31-10-2025,Tamil Nadu,Chennai,600091,3,0,0
31-10-2025,Tamil Nadu,Chennai,600106,1,0,0
31-10-2025,Tamil Nadu,Chennai,600108,1,0,0
31-10-2025,Tamil Nadu,Chennai,600118,6,1,0
12-11-2025,Tamil Nadu,Chennai,600004,1,1,0
12-11-2025,Tamil Nadu,Chennai,600014,1,1,0
12-11-2025,Tamil Nadu,Chennai,600082,1,1,0
12-11-2025,Tamil Nadu,Chennai,600085,1,1,0
11-11-2025,Tamil Nadu,Chennai,600001,4,2,0
11-11-2025,Tamil Nadu,Chennai,600003,0,1,0
11-11-2025,Tamil Nadu,Chennai,600005,6,1,0
11-11-2025,Tamil Nadu,Chennai,600013,1,1,0
11-11-2025,Tamil Nadu,Chennai,600021,9,2,0
11-11-2025,Tamil Nadu,Chennai,600040,0,1,0
11-11-2025,Tamil Nadu,Chennai,600082,1,1,0
11-11-2025,Tamil Nadu,Chennai,600090,0,0,2
11-11-2025,Tamil Nadu,Chennai,600092,2,0,0
11-11-2025,Tamil Nadu,Chennai,600096,1,1,0
11-11-2025,Tamil Nadu,Chennai,600106,1,1,0
03-11-2025,Tamil Nadu,Chennai,600004,6,1,0
03-11-2025,Tamil Nadu,Chennai,600006,1,1,0
03-11-2025,Tamil Nadu,Chennai,600014,2,0,0
03-11-2025,Tamil Nadu,Chennai,600018,1,0,0
03-11-2025,Tamil Nadu,Chennai,600038,1,0,0
03-11-2025,Tamil Nadu,Chennai,600078,7,1,0
03-11-2025,Tamil Nadu,Chennai,600095,0,1,0
03-11-2025,Tamil Nadu,Chennai,600115,1,0,0
03-11-2025,Tamil Nadu,Chennai,600118,2,2,0
06-11-2025,Tamil Nadu,Chennai,600002,4,0,0
06-11-2025,Tamil Nadu,Chennai,600010,2,0,0
05-11-2025,Tamil Nadu,Chennai,600007,3,0,0
05-11-2025,Tamil Nadu,Chennai,600012,9,0,0
05-11-2025,Tamil Nadu,Chennai,600014,4,0,0
05-11-2025,Tamil Nadu,Chennai,600019,1,0,0
05-11-2025,Tamil Nadu,Chennai,600049,3,0,0
05-11-2025,Tamil Nadu,Chennai,600068,0,1,0
05-11-2025,Tamil Nadu,Chennai,600092,1,0,0
05-11-2025,Tamil Nadu,Chennai,600093,3,0,0
08-11-2025,Tamil Nadu,Chennai,600002,2,0,0
08-11-2025,Tamil Nadu,Chennai,600081,4,0,0
08-11-2025,Tamil Nadu,Chennai,600092,3,2,0
08-11-2025,Tamil Nadu,Chennai,600100,0,3,0
08-11-2025,Tamil Nadu,Chennai,600102,1,0,0
08-11-2025,Tamil Nadu,Chennai,600106,3,0,0
08-11-2025,Tamil Nadu,Chennai,600112,1,0,0
06-11-2025,Tamil Nadu,Chennai,600050,1,0,0
06-11-2025,Tamil Nadu,Chennai,600096,1,1,0
06-11-2025,Tamil Nadu,Chennai,600106,2,1,0
06-11-2025,Tamil Nadu,Chennai,600129,3,0,0
07-11-2025,Tamil Nadu,Chennai,600002,3,0,0
07-11-2025,Tamil Nadu,Chennai,600003,1,0,0
07-11-2025,Tamil Nadu,Chennai,600024,0,1,0
07-11-2025,Tamil Nadu,Chennai,600032,1,2,0
07-11-2025,Tamil Nadu,Chennai,600049,1,0,0
07-11-2025,Tamil Nadu,Chennai,600092,3,1,0
07-11-2025,Tamil Nadu,Chennai,600107,1,3,0
07-11-2025,Tamil Nadu,Chennai,600113,1,0,0
10-11-2025,Tamil Nadu,Chennai,600002,1,1,0
10-11-2025,Tamil Nadu,Chennai,600012,11,1,0
10-11-2025,Tamil Nadu,Chennai,600015,5,0,0
10-11-2025,Tamil Nadu,Chennai,600020,2,0,0
10-11-2025,Tamil Nadu,Chennai,600021,4,3,0
10-11-2025,Tamil Nadu,Chennai,600032,2,0,0
10-11-2025,Tamil Nadu,Chennai,600033,3,0,0
10-11-2025,Tamil Nadu,Chennai,600034,1,0,0
10-11-2025,Tamil Nadu,Chennai,600049,3,1,0
10-11-2025,Tamil Nadu,Chennai,600078,1,3,0
10-11-2025,Tamil Nadu,Chennai,600084,1,0,0
10-11-2025,Tamil Nadu,Chennai,600087,1,0,0
10-11-2025,Tamil Nadu,Chennai,600094,1,0,0
10-11-2025,Tamil Nadu,Chennai,600102,1,0,0
10-11-2025,Tamil Nadu,Chennai,600106,7,1,0
10-11-2025,Tamil Nadu,Chennai,600118,5,0,0
09-11-2025,Tamil Nadu,Chennai,600001,3,1,0
09-11-2025,Tamil Nadu,Chennai,600011,3,0,0
09-11-2025,Tamil Nadu,Chennai,600049,2,0,0
09-11-2025,Tamil Nadu,Chennai,600050,1,0,0
09-11-2025,Tamil Nadu,Chennai,600081,1,0,0
09-11-2025,Tamil Nadu,Chennai,600097,0,1,0
09-11-2025,Tamil Nadu,Chennai,600100,1,0,0
09-11-2025,Tamil Nadu,Chennai,600113,2,1,0
09-11-2025,Tamil Nadu,Chennai,600118,4,0,0
09-11-2025,Tamil Nadu,Chennai,600129,2,1,0
13-11-2025,Tamil Nadu,Chennai,600006,0,1,0
13-11-2025,Tamil Nadu,Chennai,600028,1,2,0
13-11-2025,Tamil Nadu,Chennai,600032,3,0,0
13-11-2025,Tamil Nadu,Chennai,600039,4,0,0
13-11-2025,Tamil Nadu,Chennai,600061,1,0,0
13-11-2025,Tamil Nadu,Chennai,600082,2,0,0
13-11-2025,Tamil Nadu,Chennai,600088,1,1,0
13-11-2025,Tamil Nadu,Chennai,600096,2,0,0
13-11-2025,Tamil Nadu,Chennai,600118,2,1,0
14-11-2025,Tamil Nadu,Chennai,600001,3,0,0
14-11-2025,Tamil Nadu,Chennai,600004,5,0,0
14-11-2025,Tamil Nadu,Chennai,600005,3,1,0
14-11-2025,Tamil Nadu,Chennai,600017,2,1,0
14-11-2025,Tamil Nadu,Chennai,600040,1,0,0
14-11-2025,Tamil Nadu,Chennai,600126,0,1,0
16-11-2025,Tamil Nadu,Chennai,600002,2,0,0
16-11-2025,Tamil Nadu,Chennai,600004,4,0,0
16-11-2025,Tamil Nadu,Chennai,600013,1,1,0
16-11-2025,Tamil Nadu,Chennai,600016,1,0,0
16-11-2025,Tamil Nadu,Chennai,600018,1,1,0
16-11-2025,Tamil Nadu,Chennai,600020,1,0,0
16-11-2025,Tamil Nadu,Chennai,600028,0,1,0
16-11-2025,Tamil Nadu,Chennai,600029,2,1,0
16-11-2025,Tamil Nadu,Chennai,600039,0,3,0
16-11-2025,Tamil Nadu,Chennai,600042,2,0,0
16-11-2025,Tamil Nadu,Chennai,600082,1,0,0
16-11-2025,Tamil Nadu,Chennai,600089,2,0,0
16-11-2025,Tamil Nadu,Chennai,600090,1,0,0
16-11-2025,Tamil Nadu,Chennai,600093,2,1,0
16-11-2025,Tamil Nadu,Chennai,600096,1,0,0
16-11-2025,Tamil Nadu,Chennai,600097,1,1,0
15-11-2025,Tamil Nadu,Chennai,600002,2,1,0
15-11-2025,Tamil Nadu,Chennai,600007,0,4,0
15-11-2025,Tamil Nadu,Chennai,600014,2,0,0
15-11-2025,Tamil Nadu,Chennai,600034,2,0,0
15-11-2025,Tamil Nadu,Chennai,600086,0,0,1
15-11-2025,Tamil Nadu,Chennai,600093,3,0,0
15-11-2025,Tamil Nadu,Chennai,600095,1,0,0
15-11-2025,Tamil Nadu,Chennai,600112,2,0,0
15-11-2025,Tamil Nadu,Chennai,600118,8,0,0
15-11-2025,Tamil Nadu,Chennai,600129,2,1,0
18-11-2025,Tamil Nadu,Chennai,600001,10,1,0
18-11-2025,Tamil Nadu,Chennai,600010,1,0,0
18-11-2025,Tamil Nadu,Chennai,600011,3,0,0
18-11-2025,Tamil Nadu,Chennai,600020,0,1,0
18-11-2025,Tamil Nadu,Chennai,600023,2,1,0
18-11-2025,Tamil Nadu,Chennai,600091,3,0,0
18-11-2025,Tamil Nadu,Chennai,600093,1,0,0
18-11-2025,Tamil Nadu,Chennai,600100,1,1,0
18-11-2025,Tamil Nadu,Chennai,600112,2,1,0
17-11-2025,Tamil Nadu,Chennai,600007,1,0,0
17-11-2025,Tamil Nadu,Chennai,600021,2,3,0
17-11-2025,Tamil Nadu,Chennai,600028,2,0,0
17-11-2025,Tamil Nadu,Chennai,600080,1,0,0
17-11-2025,Tamil Nadu,Chennai,600082,1,1,0
17-11-2025,Tamil Nadu,Chennai,600085,1,0,0
17-11-2025,Tamil Nadu,Chennai,600093,1,0,0
17-11-2025,Tamil Nadu,Chennai,600102,1,0,0
17-11-2025,Tamil Nadu,Chennai,600106,1,1,0
17-11-2025,Tamil Nadu,Chennai,600118,4,0,0
19-11-2025,Tamil Nadu,Chennai,600001,12,2,1
19-11-2025,Tamil Nadu,Chennai,600006,0,1,0
19-11-2025,Tamil Nadu,Chennai,600007,5,1,0
19-11-2025,Tamil Nadu,Chennai,600010,2,0,1
19-11-2025,Tamil Nadu,Chennai,600011,4,0,0
19-11-2025,Tamil Nadu,Chennai,600023,4,2,3
19-11-2025,Tamil Nadu,Chennai,600026,1,1,1
19-11-2025,Tamil Nadu,Chennai,600039,10,0,0
19-11-2025,Tamil Nadu,Chennai,600040,5,1,2
19-11-2025,Tamil Nadu,Chennai,600083,3,0,1
19-11-2025,Tamil Nadu,Chennai,600084,1,0,0
19-11-2025,Tamil Nadu,Chennai,600090,1,2,0
19-11-2025,Tamil Nadu,Chennai,600093,1,0,3
19-11-2025,Tamil Nadu,Chennai,600094,1,0,0
19-11-2025,Tamil Nadu,Chennai,600112,2,0,0
19-11-2025,Tamil Nadu,Chennai,600116,0,1,0
25-11-2025,Tamil Nadu,Chennai,600003,1,0,0
25-11-2025,Tamil Nadu,Chennai,600012,14,1,0
25-11-2025,Tamil Nadu,Chennai,600018,2,0,0
25-11-2025,Tamil Nadu,Chennai,600021,3,0,0
25-11-2025,Tamil Nadu,Chennai,600023,2,0,0
25-11-2025,Tamil Nadu,Chennai,600024,1,1,0
25-11-2025,Tamil Nadu,Chennai,600039,10,1,0
25-11-2025,Tamil Nadu,Chennai,600049,2,1,0
25-11-2025,Tamil Nadu,Chennai,600083,1,0,0
25-11-2025,Tamil Nadu,Chennai,600090,2,0,0
25-11-2025,Tamil Nadu,Chennai,600095,1,0,0
25-11-2025,Tamil Nadu,Chennai,600100,5,2,0
25-11-2025,Tamil Nadu,Chennai,600112,1,1,0
25-11-2025,Tamil Nadu,Chennai,600113,2,0,0
25-11-2025,Tamil Nadu,Chennai,600117,1,0,0
25-11-2025,Tamil Nadu,Chennai,600118,9,2,0
25-11-2025,Tamil Nadu,Chennai,600129,2,0,0
15-12-2025,Tamil Nadu,Chennai,600001,16,14,0
15-12-2025,Tamil Nadu,Chennai,600003,3,0,0
15-12-2025,Tamil Nadu,Chennai,600007,2,0,0
15-12-2025,Tamil Nadu,Chennai,600018,3,2,0
15-12-2025,Tamil Nadu,Chennai,600023,6,1,0
15-12-2025,Tamil Nadu,Chennai,600030,4,0,0
15-12-2025,Tamil Nadu,Chennai,600035,0,1,0
15-12-2025,Tamil Nadu,Chennai,600040,3,0,1
15-12-2025,Tamil Nadu,Chennai,600061,1,0,0
15-12-2025,Tamil Nadu,Chennai,600091,2,2,0
15-12-2025,Tamil Nadu,Chennai,600096,1,1,0
15-12-2025,Tamil Nadu,Chennai,600106,9,0,0
15-12-2025,Tamil Nadu,Chennai,600108,1,0,0
15-12-2025,Tamil Nadu,Chennai,600112,4,1,0
15-12-2025,Tamil Nadu,Chennai,600115,1,0,0
15-12-2025,Tamil Nadu,Chennai,600118,17,4,0
21-12-2025,Tamil Nadu,Chennai,600001,6,0,0
21-12-2025,Tamil Nadu,Chennai,600010,2,0,0
21-12-2025,Tamil Nadu,Chennai,600012,2,0,0
21-12-2025,Tamil Nadu,Chennai,600013,1,0,0
21-12-2025,Tamil Nadu,Chennai,600018,1,0,0
21-12-2025,Tamil Nadu,Chennai,600019,1,0,0
21-12-2025,Tamil Nadu,Chennai,600078,1,0,0
21-12-2025,Tamil Nadu,Chennai,600087,1,0,0
21-12-2025,Tamil Nadu,Chennai,600107,2,0,0
24-12-2025,Tamil Nadu,Chennai,600021,7,0,0
24-12-2025,Tamil Nadu,Chennai,600023,2,0,1
24-12-2025,Tamil Nadu,Chennai,600053,1,0,0
24-12-2025,Tamil Nadu,Chennai,600088,0,1,0
24-12-2025,Tamil Nadu,Chennai,600093,1,0,2
24-12-2025,Tamil Nadu,Chennai,600094,1,0,0
24-12-2025,Tamil Nadu,Chennai,600106,2,1,0
24-12-2025,Tamil Nadu,Chennai,600119,0,0,3
22-12-2025,Tamil Nadu,Chennai,600003,2,0,0
22-12-2025,Tamil Nadu,Chennai,600008,1,0,0
22-12-2025,Tamil Nadu,Chennai,600024,3,0,0
22-12-2025,Tamil Nadu,Chennai,600039,13,0,0
22-12-2025,Tamil Nadu,Chennai,600042,5,0,0
22-12-2025,Tamil Nadu,Chennai,600078,10,0,0
22-12-2025,Tamil Nadu,Chennai,600086,1,0,0
22-12-2025,Tamil Nadu,Chennai,600097,1,0,0
22-12-2025,Tamil Nadu,Chennai,600116,1,0,0
22-12-2025,Tamil Nadu,Chennai,600119,3,0,0
22-12-2025,Tamil Nadu,Chennai,600125,1,0,0
23-12-2025,Tamil Nadu,Chennai,600004,5,0,0
23-12-2025,Tamil Nadu,Chennai,600011,4,0,0
23-12-2025,Tamil Nadu,Chennai,600012,11,0,0
23-12-2025,Tamil Nadu,Chennai,600013,6,0,0
23-12-2025,Tamil Nadu,Chennai,600014,1,0,0
23-12-2025,Tamil Nadu,Chennai,600017,2,0,0
23-12-2025,Tamil Nadu,Chennai,600030,4,0,0
23-12-2025,Tamil Nadu,Chennai,600042,5,0,0
23-12-2025,Tamil Nadu,Chennai,600053,1,0,0
23-12-2025,Tamil Nadu,Chennai,600078,4,0,0
23-12-2025,Tamil Nadu,Chennai,600081,5,0,0
23-12-2025,Tamil Nadu,Chennai,600082,2,0,0
23-12-2025,Tamil Nadu,Chennai,600092,3,0,0
23-12-2025,Tamil Nadu,Chennai,600094,1,0,0
23-12-2025,Tamil Nadu,Chennai,600125,1,0,0
25-12-2025,Tamil Nadu,Chennai,600001,2,2,0
25-12-2025,Tamil Nadu,Chennai,600007,1,0,0
25-12-2025,Tamil Nadu,Chennai,600011,3,0,0
25-12-2025,Tamil Nadu,Chennai,600032,2,0,0
25-12-2025,Tamil Nadu,Chennai,600039,2,0,0
25-12-2025,Tamil Nadu,Chennai,600040,0,1,1
25-12-2025,Tamil Nadu,Chennai,600106,1,0,0
26-12-2025,Tamil Nadu,Chennai,600004,1,0,0
26-12-2025,Tamil Nadu,Chennai,600010,1,0,0
26-12-2025,Tamil Nadu,Chennai,600018,3,1,0
26-12-2025,Tamil Nadu,Chennai,600026,2,0,0
26-12-2025,Tamil Nadu,Chennai,600029,0,1,0
26-12-2025,Tamil Nadu,Chennai,600032,1,1,0
26-12-2025,Tamil Nadu,Chennai,600041,1,0,0
26-12-2025,Tamil Nadu,Chennai,600050,1,0,0
26-12-2025,Tamil Nadu,Chennai,600081,2,0,0
26-12-2025,Tamil Nadu,Chennai,600082,1,0,0
26-12-2025,Tamil Nadu,Chennai,600106,1,0,0
26-12-2025,Tamil Nadu,Chennai,600115,1,0,0
26-12-2025,Tamil Nadu,Chennai,600129,1,0,0
27-12-2025,Tamil Nadu,Chennai,600013,1,0,0
27-12-2025,Tamil Nadu,Chennai,600015,3,0,0
27-12-2025,Tamil Nadu,Chennai,600017,2,0,0
27-12-2025,Tamil Nadu,Chennai,600028,3,0,0
27-12-2025,Tamil Nadu,Chennai,600094,3,0,0
27-12-2025,Tamil Nadu,Chennai,600097,0,1,0
27-12-2025,Tamil Nadu,Chennai,600112,2,0,0
27-12-2025,Tamil Nadu,Chennai,600113,3,0,0
28-12-2025,Tamil Nadu,Chennai,600001,2,2,0
28-12-2025,Tamil Nadu,Chennai,600014,1,0,0
28-12-2025,Tamil Nadu,Chennai,600024,1,0,0
28-12-2025,Tamil Nadu,Chennai,600093,0,1,0
28-12-2025,Tamil Nadu,Chennai,600115,0,1,0
29-12-2025,Tamil Nadu,Chennai,600001,1,0,3
29-12-2025,Tamil Nadu,Chennai,600010,1,0,0
29-12-2025,Tamil Nadu,Chennai,600012,8,0,0
29-12-2025,Tamil Nadu,Chennai,600015,3,0,0
29-12-2025,Tamil Nadu,Chennai,600034,1,0,0
29-12-2025,Tamil Nadu,Chennai,600035,1,0,0
29-12-2025,Tamil Nadu,Chennai,600037,0,1,0
29-12-2025,Tamil Nadu,Chennai,600040,5,0,0
29-12-2025,Tamil Nadu,Chennai,600082,3,0,0
29-12-2025,Tamil Nadu,Chennai,600106,1,0,0
31-12-2025,Tamil Nadu,Chennai,600012,6,4,0
31-12-2025,Tamil Nadu,Chennai,600015,5,3,0
31-12-2025,Tamil Nadu,Chennai,600019,1,0,0
31-12-2025,Tamil Nadu,Chennai,600033,1,0,0
31-12-2025,Tamil Nadu,Chennai,600034,0,2,0
31-12-2025,Tamil Nadu,Chennai,600049,1,0,0
31-12-2025,Tamil Nadu,Chennai,600080,1,0,0
31-12-2025,Tamil Nadu,Chennai,600088,0,1,0
31-12-2025,Tamil Nadu,Chennai,600091,4,0,0
31-12-2025,Tamil Nadu,Chennai,600106,2,1,0
31-12-2025,Tamil Nadu,Chennai,600116,0,1,0
31-12-2025,Tamil Nadu,Chennai,600117,1,0,0
01-01-2026,Tamil Nadu,Chennai,600012,15,4,0
01-01-2026,Tamil Nadu,Chennai,600014,11,3,0
01-01-2026,Tamil Nadu,Chennai,600021,17,4,0
01-01-2026,Tamil Nadu,Chennai,600026,3,0,0
01-01-2026,Tamil Nadu,Chennai,600030,1,0,0
01-01-2026,Tamil Nadu,Chennai,600038,0,1,0
01-01-2026,Tamil Nadu,Chennai,600042,13,3,0
01-01-2026,Tamil Nadu,Chennai,600049,7,2,0
01-01-2026,Tamil Nadu,Chennai,600060,1,0,0
01-01-2026,Tamil Nadu,Chennai,600061,3,0,0
01-01-2026,Tamil Nadu,Chennai,600082,7,1,0
01-01-2026,Tamil Nadu,Chennai,600085,2,0,0
01-01-2026,Tamil Nadu,Chennai,600094,9,2,0
01-01-2026,Tamil Nadu,Chennai,600113,1,0,0
02-01-2026,Tamil Nadu,Chennai,600001,4,5,2
02-01-2026,Tamil Nadu,Chennai,600002,5,0,0
02-01-2026,Tamil Nadu,Chennai,600011,5,1,1
02-01-2026,Tamil Nadu,Chennai,600024,5,0,0
02-01-2026,Tamil Nadu,Chennai,600030,2,0,0
02-01-2026,Tamil Nadu,Chennai,600078,9,0,0
02-01-2026,Tamil Nadu,Chennai,600079,1,0,0
02-01-2026,Tamil Nadu,Chennai,600082,3,2,0
02-01-2026,Tamil Nadu,Chennai,600084,1,0,0
02-01-2026,Tamil Nadu,Chennai,600086,2,0,0
02-01-2026,Tamil Nadu,Chennai,600093,1,1,0
02-01-2026,Tamil Nadu,Chennai,600097,1,1,0
02-01-2026,Tamil Nadu,Chennai,600126,0,1,0
03-01-2026,Tamil Nadu,Chennai,600021,0,1,0
11-06-2025,Tamil Nadu,Chennai,600001,3,5,0
11-06-2025,Tamil Nadu,Chennai,600021,5,5,0
11-06-2025,Tamil Nadu,Chennai,600023,3,2,0
11-06-2025,Tamil Nadu,Chennai,600024,1,4,0
11-06-2025,Tamil Nadu,Chennai,600028,2,1,1
11-06-2025,Tamil Nadu,Chennai,600032,2,2,0
11-06-2025,Tamil Nadu,Chennai,600079,1,0,0
11-06-2025,Tamil Nadu,Chennai,600092,1,0,0
11-06-2025,Tamil Nadu,Chennai,600129,2,1,0
10-06-2025,Tamil Nadu,Chennai,600019,1,0,0
10-06-2025,Tamil Nadu,Chennai,600020,1,0,0
10-06-2025,Tamil Nadu,Chennai,600024,2,0,0
10-06-2025,Tamil Nadu,Chennai,600026,0,1,0
10-06-2025,Tamil Nadu,Chennai,600030,1,0,0
10-06-2025,Tamil Nadu,Chennai,600083,1,0,0
10-06-2025,Tamil Nadu,Chennai,600088,1,0,0
09-06-2025,Tamil Nadu,Chennai,600012,6,6,0
09-06-2025,Tamil Nadu,Chennai,600023,3,3,0
09-06-2025,Tamil Nadu,Chennai,600041,3,0,0
09-06-2025,Tamil Nadu,Chennai,600085,0,1,0
09-06-2025,Tamil Nadu,Chennai,600093,2,1,0
09-06-2025,Tamil Nadu,Chennai,600126,0,2,0
12-06-2025,Tamil Nadu,Chennai,600001,3,0,0
12-06-2025,Tamil Nadu,Chennai,600004,5,0,1
12-06-2025,Tamil Nadu,Chennai,600005,1,0,0
12-06-2025,Tamil Nadu,Chennai,600010,2,1,0
12-06-2025,Tamil Nadu,Chennai,600012,5,3,0
12-06-2025,Tamil Nadu,Chennai,600017,0,6,0
12-06-2025,Tamil Nadu,Chennai,600033,0,1,0
12-06-2025,Tamil Nadu,Chennai,600034,1,1,0
12-06-2025,Tamil Nadu,Chennai,600085,1,0,0
12-06-2025,Tamil Nadu,Chennai,600092,1,1,0
12-06-2025,Tamil Nadu,Chennai,600102,2,0,0
13-06-2025,Tamil Nadu,Chennai,600010,1,1,0
13-06-2025,Tamil Nadu,Chennai,600019,1,0,0
13-06-2025,Tamil Nadu,Chennai,600032,2,3,0
13-06-2025,Tamil Nadu,Chennai,600041,3,0,0
13-06-2025,Tamil Nadu,Chennai,600042,3,5,0
13-06-2025,Tamil Nadu,Chennai,600049,0,1,0
13-06-2025,Tamil Nadu,Chennai,600091,0,1,0
13-06-2025,Tamil Nadu,Chennai,600093,1,0,0
13-06-2025,Tamil Nadu,Chennai,600102,1,1,0
13-06-2025,Tamil Nadu,Chennai,600106,1,1,0
13-06-2025,Tamil Nadu,Chennai,600115,1,0,0
15-06-2025,Tamil Nadu,Chennai,600007,1,0,0
15-06-2025,Tamil Nadu,Chennai,600018,0,1,0
15-06-2025,Tamil Nadu,Chennai,600091,0,1,0
14-06-2025,Tamil Nadu,Chennai,600003,1,0,0
14-06-2025,Tamil Nadu,Chennai,600012,6,4,0
14-06-2025,Tamil Nadu,Chennai,600014,2,2,0
14-06-2025,Tamil Nadu,Chennai,600018,1,0,0
14-06-2025,Tamil Nadu,Chennai,600085,2,1,0
14-06-2025,Tamil Nadu,Chennai,600094,1,0,0
14-06-2025,Tamil Nadu,Chennai,600107,1,0,0
14-06-2025,Tamil Nadu,Chennai,600129,0,2,0
16-06-2025,Tamil Nadu,Chennai,600002,3,1,0
16-06-2025,Tamil Nadu,Chennai,600007,0,2,0
16-06-2025,Tamil Nadu,Chennai,600028,1,0,0
16-06-2025,Tamil Nadu,Chennai,600042,2,1,0
16-06-2025,Tamil Nadu,Chennai,600078,2,1,0
16-06-2025,Tamil Nadu,Chennai,600082,0,1,0
16-06-2025,Tamil Nadu,Chennai,600094,1,0,0
16-06-2025,Tamil Nadu,Chennai,600119,1,3,0
18-06-2025,Tamil Nadu,Chennai,600002,3,1,0
18-06-2025,Tamil Nadu,Chennai,600004,0,1,0
18-06-2025,Tamil Nadu,Chennai,600026,2,1,0
18-06-2025,Tamil Nadu,Chennai,600040,1,0,0
18-06-2025,Tamil Nadu,Chennai,600049,0,1,0
18-06-2025,Tamil Nadu,Chennai,600084,1,0,0
18-06-2025,Tamil Nadu,Chennai,600090,1,0,0
18-06-2025,Tamil Nadu,Chennai,600092,1,0,0
18-06-2025,Tamil Nadu,Chennai,600112,0,2,0
19-06-2025,Tamil Nadu,Chennai,600001,3,3,0
19-06-2025,Tamil Nadu,Chennai,600007,3,1,0
19-06-2025,Tamil Nadu,Chennai,600010,1,0,0
19-06-2025,Tamil Nadu,Chennai,600032,0,1,0
19-06-2025,Tamil Nadu,Chennai,600082,2,2,0
19-06-2025,Tamil Nadu,Chennai,600083,1,0,0
19-06-2025,Tamil Nadu,Chennai,600094,1,0,0
19-06-2025,Tamil Nadu,Chennai,600113,1,1,0
19-06-2025,Tamil Nadu,Chennai,600118,5,5,0
19-06-2025,Tamil Nadu,Chennai,600119,1,0,0
17-06-2025,Tamil Nadu,Chennai,600002,4,0,0
17-06-2025,Tamil Nadu,Chennai,600004,2,2,0
17-06-2025,Tamil Nadu,Chennai,600032,1,1,0
17-06-2025,Tamil Nadu,Chennai,600049,1,2,0
17-06-2025,Tamil Nadu,Chennai,600091,1,1,0
17-06-2025,Tamil Nadu,Chennai,600100,0,1,0
17-06-2025,Tamil Nadu,Chennai,600106,2,2,0
17-06-2025,Tamil Nadu,Chennai,600108,0,1,0
17-06-2025,Tamil Nadu,Chennai,600113,1,1,0
17-06-2025,Tamil Nadu,Chennai,600115,0,1,0
01-09-2025,Tamil Nadu,Chennai,600002,4,1,0
01-09-2025,Tamil Nadu,Chennai,600012,1,2,0
01-09-2025,Tamil Nadu,Chennai,600019,1,1,0
01-09-2025,Tamil Nadu,Chennai,600030,1,0,0
01-09-2025,Tamil Nadu,Chennai,600038,1,0,0
01-09-2025,Tamil Nadu,Chennai,600081,3,0,0
01-09-2025,Tamil Nadu,Chennai,600082,1,1,0
01-09-2025,Tamil Nadu,Chennai,600091,0,1,0
01-09-2025,Tamil Nadu,Chennai,600100,3,2,0
01-09-2025,Tamil Nadu,Chennai,600112,3,1,0
01-07-2025,Tamil Nadu,Chennai,600028,86,33,11
02-09-2025,Tamil Nadu,Chennai,600003,1,0,0
02-09-2025,Tamil Nadu,Chennai,600028,2,0,0
02-09-2025,Tamil Nadu,Chennai,600029,3,0,0
02-09-2025,Tamil Nadu,Chennai,600040,3,1,0
02-09-2025,Tamil Nadu,Chennai,600082,2,0,0
02-09-2025,Tamil Nadu,Chennai,600094,4,0,0
03-09-2025,Tamil Nadu,Chennai,600006,1,0,0
03-09-2025,Tamil Nadu,Chennai,600014,2,0,0
03-09-2025,Tamil Nadu,Chennai,600030,3,0,0
03-09-2025,Tamil Nadu,Chennai,600033,7,0,0
03-09-2025,Tamil Nadu,Chennai,600039,4,0,0
03-09-2025,Tamil Nadu,Chennai,600097,9,2,0
03-09-2025,Tamil Nadu,Chennai,600113,0,1,0
03-09-2025,Tamil Nadu,Chennai,600115,0,1,0
07-09-2025,Tamil Nadu,Chennai,600013,0,1,0
07-09-2025,Tamil Nadu,Chennai,600024,1,0,0
05-09-2025,Tamil Nadu,Chennai,600010,1,0,0
05-09-2025,Tamil Nadu,Chennai,600116,0,1,0
06-09-2025,Tamil Nadu,Chennai,600030,0,1,0
06-09-2025,Tamil Nadu,Chennai,600034,2,0,0
06-09-2025,Tamil Nadu,Chennai,600041,4,0,0
06-09-2025,Tamil Nadu,Chennai,600060,1,0,0
06-09-2025,Tamil Nadu,Chennai,600094,3,1,0
06-09-2025,Tamil Nadu,Chennai,600097,1,0,0
06-09-2025,Tamil Nadu,Chennai,600100,2,1,0
06-09-2025,Tamil Nadu,Chennai,600102,1,0,0
06-09-2025,Tamil Nadu,Chennai,600116,1,0,0
04-09-2025,Tamil Nadu,Chennai,600009,1,0,0
04-09-2025,Tamil Nadu,Chennai,600010,1,1,0
04-09-2025,Tamil Nadu,Chennai,600012,7,2,0
04-09-2025,Tamil Nadu,Chennai,600013,1,0,0
04-09-2025,Tamil Nadu,Chennai,600018,1,0,0
