date,state,district,pincode,demo_age_5_17,demo_age_17_
14-12-2025,Tamil Nadu,Chennai,600129,1,9
15-12-2025,Tamil Nadu,Chennai,600004,2,31
15-12-2025,Tamil Nadu,Chennai,600009,0,1
15-12-2025,Tamil Nadu,Chennai,600010,0,9
15-12-2025,Tamil Nadu,Chennai,600024,3,21
15-12-2025,Tamil Nadu,Chennai,600031,1,6
15-12-2025,Tamil Nadu,Chennai,600039,4,52
15-12-2025,Tamil Nadu,Chennai,600041,1,43
15-12-2025,Tamil Nadu,Chennai,600042,3,30
15-12-2025,Tamil Nadu,Chennai,600066,1,2
15-12-2025,Tamil Nadu,Chennai,600068,0,3
15-12-2025,Tamil Nadu,Chennai,600078,2,46
15-12-2025,Tamil Nadu,Chennai,600081,4,62
15-12-2025,Tamil Nadu,Chennai,600082,4,36
15-12-2025,Tamil Nadu,Chennai,600090,0,11
15-12-2025,Tamil Nadu,Chennai,600113,0,10
15-12-2025,Tamil Nadu,Chennai,600119,0,23
16-12-2025,Tamil Nadu,Chennai,600003,1,9
16-12-2025,Tamil Nadu,Chennai,600026,3,17
16-12-2025,Tamil Nadu,Chennai,600028,5,27
16-12-2025,Tamil Nadu,Chennai,600030,0,10
16-12-2025,Tamil Nadu,Chennai,600032,0,12
16-12-2025,Tamil Nadu,Chennai,600036,0,1
16-12-2025,Tamil Nadu,Chennai,600038,0,6
16-12-2025,Tamil Nadu,Chennai,600042,2,38
16-12-2025,Tamil Nadu,Chennai,600057,0,1
16-12-2025,Tamil Nadu,Chennai,600060,0,10
16-12-2025,Tamil Nadu,Chennai,600081,3,62
16-12-2025,Tamil Nadu,Chennai,600082,4,40
16-12-2025,Tamil Nadu,Chennai,600088,1,11
16-12-2025,Tamil Nadu,Chennai,600097,0,21
16-12-2025,Tamil Nadu,Chennai,600100,1,4
16-12-2025,Tamil Nadu,Chennai,600102,1,13
16-12-2025,Tamil Nadu,Chennai,600115,0,5
16-12-2025,Tamil Nadu,Chennai,600129,1,11
17-12-2025,Tamil Nadu,Chennai,600005,2,25
17-12-2025,Tamil Nadu,Chennai,600008,0,5
17-12-2025,Tamil Nadu,Chennai,600012,3,73
17-12-2025,Tamil Nadu,Chennai,600016,0,3
17-12-2025,Tamil Nadu,Chennai,600018,1,17
17-12-2025,Tamil Nadu,Chennai,600020,0,7
17-12-2025,Tamil Nadu,Chennai,600029,2,13
17-12-2025,Tamil Nadu,Chennai,600033,0,21
17-12-2025,Tamil Nadu,Chennai,600042,2,30
17-12-2025,Tamil Nadu,Chennai,600049,3,18
17-12-2025,Tamil Nadu,Chennai,600050,0,8
17-12-2025,Tamil Nadu,Chennai,600057,0,6
17-12-2025,Tamil Nadu,Chennai,600066,1,2
17-12-2025,Tamil Nadu,Chennai,600078,0,36
17-12-2025,Tamil Nadu,Chennai,600080,0,3
17-12-2025,Tamil Nadu,Chennai,600088,0,8
17-12-2025,Tamil Nadu,Chennai,600094,0,28
17-12-2025,Tamil Nadu,Chennai,600097,3,10
17-12-2025,Tamil Nadu,Chennai,600099,4,24
17-12-2025,Tamil Nadu,Chennai,600112,0,9
17-12-2025,Tamil Nadu,Chennai,600129,1,4
08-12-2025,Tamil Nadu,Chennai,600016,1,5
08-12-2025,Tamil Nadu,Chennai,600021,2,76
08-12-2025,Tamil Nadu,Chennai,600029,0,9
08-12-2025,Tamil Nadu,Chennai,600035,2,3
08-12-2025,Tamil Nadu,Chennai,600049,3,22
08-12-2025,Tamil Nadu,Chennai,600061,1,4
08-12-2025,Tamil Nadu,Chennai,600066,2,4
08-12-2025,Tamil Nadu,Chennai,600081,6,54
08-12-2025,Tamil Nadu,Chennai,600082,0,30
08-12-2025,Tamil Nadu,Chennai,600083,1,27
08-12-2025,Tamil Nadu,Chennai,600090,0,5
08-12-2025,Tamil Nadu,Chennai,600091,3,29
08-12-2025,Tamil Nadu,Chennai,600094,0,25
08-12-2025,Tamil Nadu,Chennai,600108,0,1
08-12-2025,Tamil Nadu,Chennai,600112,1,9
09-12-2025,Tamil Nadu,Chennai,600093,3,17
09-12-2025,Tamil Nadu,Chennai,600097,1,16
09-12-2025,Tamil Nadu,Chennai,600107,1,12
10-12-2025,Tamil Nadu,Chennai,600001,3,52
10-12-2025,Tamil Nadu,Chennai,600028,5,33
10-12-2025,Tamil Nadu,Chennai,600030,0,7
10-12-2025,Tamil Nadu,Chennai,600038,0,3
10-12-2025,Tamil Nadu,Chennai,600049,2,36
10-12-2025,Tamil Nadu,Chennai,600078,5,43
10-12-2025,Tamil Nadu,Chennai,600080,2,6
10-12-2025,Tamil Nadu,Chennai,600084,0,7
10-12-2025,Tamil Nadu,Chennai,600086,0,2
10-12-2025,Tamil Nadu,Chennai,600087,3,7
10-12-2025,Tamil Nadu,Chennai,600091,3,29
10-12-2025,Tamil Nadu,Chennai,600092,3,20
10-12-2025,Tamil Nadu,Chennai,600099,2,23
10-12-2025,Tamil Nadu,Chennai,600112,0,5
10-12-2025,Tamil Nadu,Chennai,600118,7,67
09-12-2025,Tamil Nadu,Chennai,600002,0,36
09-12-2025,Tamil Nadu,Chennai,600003,0,7
09-12-2025,Tamil Nadu,Chennai,600006,1,6
09-12-2025,Tamil Nadu,Chennai,600007,0,21
09-12-2025,Tamil Nadu,Chennai,600008,0,6
09-12-2025,Tamil Nadu,Chennai,600009,0,3
09-12-2025,Tamil Nadu,Chennai,600012,6,85
09-12-2025,Tamil Nadu,Chennai,600015,2,33
09-12-2025,Tamil Nadu,Chennai,600021,6,79
09-12-2025,Tamil Nadu,Chennai,600028,2,28
09-12-2025,Tamil Nadu,Chennai,600034,1,16
09-12-2025,Tamil Nadu,Chennai,600036,0,1
09-12-2025,Tamil Nadu,Chennai,600053,0,4
09-12-2025,Tamil Nadu,Chennai,600058,0,2
09-12-2025,Tamil Nadu,Chennai,600066,0,5
09-12-2025,Tamil Nadu,Chennai,600079,0,1
09-12-2025,Tamil Nadu,Chennai,600082,2,31
09-12-2025,Tamil Nadu,Chennai,600084,1,8
09-12-2025,Tamil Nadu,Chennai,600086,0,7
09-12-2025,Tamil Nadu,Chennai,600088,0,14
09-12-2025,Tamil Nadu,Chennai,600090,0,12
09-12-2025,Tamil Nadu,Chennai,600091,3,24
11-12-2025,Tamil Nadu,Chennai,600001,7,75
11-12-2025,Tamil Nadu,Chennai,600018,4,7
11-12-2025,Tamil Nadu,Chennai,600021,5,84
11-12-2025,Tamil Nadu,Chennai,600032,1,15
11-12-2025,Tamil Nadu,Chennai,600033,2,26
11-12-2025,Tamil Nadu,Chennai,600035,0,4
11-12-2025,Tamil Nadu,Chennai,600042,8,27
11-12-2025,Tamil Nadu,Chennai,600057,0,4
11-12-2025,Tamil Nadu,Chennai,600061,3,14
11-12-2025,Tamil Nadu,Chennai,600090,0,8
11-12-2025,Tamil Nadu,Chennai,600112,3,7
11-12-2025,Tamil Nadu,Chennai,600114,0,4
11-12-2025,Tamil Nadu,Chennai,600118,7,71
11-12-2025,Tamil Nadu,Chennai,600129,1,8
12-12-2025,Tamil Nadu,Chennai,600001,3,57
12-12-2025,Tamil Nadu,Chennai,600004,2,20
12-12-2025,Tamil Nadu,Chennai,600006,2,3
12-12-2025,Tamil Nadu,Chennai,600012,6,56
12-12-2025,Tamil Nadu,Chennai,600013,0,24
12-12-2025,Tamil Nadu,Chennai,600015,3,37
12-12-2025,Tamil Nadu,Chennai,600028,6,23
12-12-2025,Tamil Nadu,Chennai,600029,1,12
12-12-2025,Tamil Nadu,Chennai,600030,1,17
12-12-2025,Tamil Nadu,Chennai,600038,1,4
12-12-2025,Tamil Nadu,Chennai,600039,4,59
12-12-2025,Tamil Nadu,Chennai,600058,0,2
12-12-2025,Tamil Nadu,Chennai,600066,0,1
12-12-2025,Tamil Nadu,Chennai,600068,0,5
12-12-2025,Tamil Nadu,Chennai,600080,0,5
12-12-2025,Tamil Nadu,Chennai,600081,4,51
12-12-2025,Tamil Nadu,Chennai,600082,3,35
12-12-2025,Tamil Nadu,Chennai,600092,1,23
12-12-2025,Tamil Nadu,Chennai,600102,2,7
12-12-2025,Tamil Nadu,Chennai,600106,3,14
12-12-2025,Tamil Nadu,Chennai,600107,3,19
12-12-2025,Tamil Nadu,Chennai,600113,1,10
03-12-2025,Tamil Nadu,Chennai,600006,2,5
03-12-2025,Tamil Nadu,Chennai,600015,4,19
03-12-2025,Tamil Nadu,Chennai,600034,1,20
03-12-2025,Tamil Nadu,Chennai,600037,1,6
03-12-2025,Tamil Nadu,Chennai,600053,0,2
03-12-2025,Tamil Nadu,Chennai,600057,0,1
03-12-2025,Tamil Nadu,Chennai,600096,1,9
03-12-2025,Tamil Nadu,Chennai,600097,0,17
03-12-2025,Tamil Nadu,Chennai,600112,1,9
03-12-2025,Tamil Nadu,Chennai,600113,1,14
03-12-2025,Tamil Nadu,Chennai,600115,3,11
04-12-2025,Tamil Nadu,Chennai,600010,3,16
04-12-2025,Tamil Nadu,Chennai,600012,2,57
04-12-2025,Tamil Nadu,Chennai,600021,9,64
04-12-2025,Tamil Nadu,Chennai,600036,0,1
04-12-2025,Tamil Nadu,Chennai,600051,0,3
04-12-2025,Tamil Nadu,Chennai,600057,0,1
04-12-2025,Tamil Nadu,Chennai,600060,2,5
04-12-2025,Tamil Nadu,Chennai,600068,1,1
04-12-2025,Tamil Nadu,Chennai,600078,5,59
04-12-2025,Tamil Nadu,Chennai,600082,2,21
04-12-2025,Tamil Nadu,Chennai,600086,0,2
04-12-2025,Tamil Nadu,Chennai,600087,0,5
04-12-2025,Tamil Nadu,Chennai,600093,0,10
04-12-2025,Tamil Nadu,Chennai,600099,1,18
04-12-2025,Tamil Nadu,Chennai,600114,0,1
04-12-2025,Tamil Nadu,Chennai,600117,0,2
04-12-2025,Tamil Nadu,Chennai,600129,0,13
06-12-2025,Tamil Nadu,Chennai,600001,6,53
06-12-2025,Tamil Nadu,Chennai,600004,1,30
06-12-2025,Tamil Nadu,Chennai,600007,1,8
06-12-2025,Tamil Nadu,Chennai,600014,5,22
06-12-2025,Tamil Nadu,Chennai,600015,3,23
06-12-2025,Tamil Nadu,Chennai,600017,2,18
06-12-2025,Tamil Nadu,Chennai,600030,1,5
06-12-2025,Tamil Nadu,Chennai,600031,1,5
06-12-2025,Tamil Nadu,Chennai,600032,0,8
06-12-2025,Tamil Nadu,Chennai,600033,6,33
06-12-2025,Tamil Nadu,Chennai,600034,0,4
06-12-2025,Tamil Nadu,Chennai,600053,0,4
06-12-2025,Tamil Nadu,Chennai,600058,0,1
06-12-2025,Tamil Nadu,Chennai,600080,0,5
06-12-2025,Tamil Nadu,Chennai,600082,2,31
06-12-2025,Tamil Nadu,Chennai,600088,1,11
06-12-2025,Tamil Nadu,Chennai,600089,1,9
06-12-2025,Tamil Nadu,Chennai,600090,0,5
06-12-2025,Tamil Nadu,Chennai,600096,1,24
06-12-2025,Tamil Nadu,Chennai,600100,0,8
06-12-2025,Tamil Nadu,Chennai,600102,0,9
06-12-2025,Tamil Nadu,Chennai,600103,0,3
06-12-2025,Tamil Nadu,Chennai,600116,0,12
06-12-2025,Tamil Nadu,Chennai,600117,0,0
06-12-2025,Tamil Nadu,Chennai,600119,1,21
05-12-2025,Tamil Nadu,Chennai,600007,2,12
05-12-2025,Tamil Nadu,Chennai,600010,1,16
05-12-2025,Tamil Nadu,Chennai,600015,3,21
05-12-2025,Tamil Nadu,Chennai,600019,2,10
05-12-2025,Tamil Nadu,Chennai,600029,0,13
05-12-2025,Tamil Nadu,Chennai,600031,0,8
05-12-2025,Tamil Nadu,Chennai,600042,0,47
05-12-2025,Tamil Nadu,Chennai,600080,0,5
05-12-2025,Tamil Nadu,Chennai,600084,0,5
05-12-2025,Tamil Nadu,Chennai,600088,0,1
05-12-2025,Tamil Nadu,Chennai,600092,1,31
05-12-2025,Tamil Nadu,Chennai,600096,1,7
05-12-2025,Tamil Nadu,Chennai,600100,0,7
05-12-2025,Tamil Nadu,Chennai,600106,0,14
05-12-2025,Tamil Nadu,Chennai,600118,7,35
18-11-2025,Tamil Nadu,Chennai,600002,0,30
18-11-2025,Tamil Nadu,Chennai,600004,2,35
18-11-2025,Tamil Nadu,Chennai,600014,3,34
18-11-2025,Tamil Nadu,Chennai,600017,4,24
18-11-2025,Tamil Nadu,Chennai,600033,0,20
18-11-2025,Tamil Nadu,Chennai,600040,1,28
18-11-2025,Tamil Nadu,Chennai,600060,0,4
18-11-2025,Tamil Nadu,Chennai,600061,0,10
18-11-2025,Tamil Nadu,Chennai,600078,0,19
18-11-2025,Tamil Nadu,Chennai,600084,0,4
18-11-2025,Tamil Nadu,Chennai,600092,3,23
18-11-2025,Tamil Nadu,Chennai,600103,0,2
18-11-2025,Tamil Nadu,Chennai,600108,0,3
18-11-2025,Tamil Nadu,Chennai,600114,0,4
18-11-2025,Tamil Nadu,Chennai,600115,0,8
18-11-2025,Tamil Nadu,Chennai,600117,0,2
18-11-2025,Tamil Nadu,Chennai,600119,0,12
19-11-2025,Tamil Nadu,Chennai,600004,5,47
19-11-2025,Tamil Nadu,Chennai,600013,2,23
19-11-2025,Tamil Nadu,Chennai,600015,3,37
19-11-2025,Tamil Nadu,Chennai,600028,0,23
19-11-2025,Tamil Nadu,Chennai,600050,2,6
19-11-2025,Tamil Nadu,Chennai,600053,1,8
19-11-2025,Tamil Nadu,Chennai,600080,0,14
19-11-2025,Tamil Nadu,Chennai,600095,0,16
19-11-2025,Tamil Nadu,Chennai,600100,2,3
19-11-2025,Tamil Nadu,Chennai,600102,1,6
19-11-2025,Tamil Nadu,Chennai,600107,0,21
19-11-2025,Tamil Nadu,Chennai,600113,1,13
20-11-2025,Tamil Nadu,Chennai,600015,2,16
20-11-2025,Tamil Nadu,Chennai,600024,0,17
20-11-2025,Tamil Nadu,Chennai,600042,5,47
20-11-2025,Tamil Nadu,Chennai,600049,8,28
20-11-2025,Tamil Nadu,Chennai,600050,1,5
20-11-2025,Tamil Nadu,Chennai,600066,0,5
20-11-2025,Tamil Nadu,Chennai,600083,1,18
20-11-2025,Tamil Nadu,Chennai,600089,0,4
20-11-2025,Tamil Nadu,Chennai,600092,3,20
20-11-2025,Tamil Nadu,Chennai,600099,2,40
20-11-2025,Tamil Nadu,Chennai,600115,2,12
20-11-2025,Tamil Nadu,Chennai,600118,5,59
20-11-2025,Tamil Nadu,Chennai,600119,2,26
21-11-2025,Tamil Nadu,Chennai,600003,0,6
21-11-2025,Tamil Nadu,Chennai,600004,3,27
21-11-2025,Tamil Nadu,Chennai,600010,2,17
21-11-2025,Tamil Nadu,Chennai,600014,4,21
21-11-2025,Tamil Nadu,Chennai,600016,0,4
21-11-2025,Tamil Nadu,Chennai,600017,1,31
21-11-2025,Tamil Nadu,Chennai,600023,4,29
21-11-2025,Tamil Nadu,Chennai,600024,2,18
21-11-2025,Tamil Nadu,Chennai,600053,0,5
21-11-2025,Tamil Nadu,Chennai,600057,0,6
21-11-2025,Tamil Nadu,Chennai,600068,0,2
21-11-2025,Tamil Nadu,Chennai,600081,4,36
21-11-2025,Tamil Nadu,Chennai,600094,0,32
21-11-2025,Tamil Nadu,Chennai,600112,2,9
21-11-2025,Tamil Nadu,Chennai,600116,0,17
21-11-2025,Tamil Nadu,Chennai,600117,0,5
21-11-2025,Tamil Nadu,Chennai,600119,3,29
21-11-2025,Tamil Nadu,Chennai,600129,0,20
03-11-2025,Tamil Nadu,Chennai,600003,0,6
03-11-2025,Tamil Nadu,Chennai,600011,5,41
03-11-2025,Tamil Nadu,Chennai,600019,1,11
03-11-2025,Tamil Nadu,Chennai,600020,0,13
03-11-2025,Tamil Nadu,Chennai,600033,2,20
03-11-2025,Tamil Nadu,Chennai,600041,4,34
03-11-2025,Tamil Nadu,Chennai,600060,0,10
03-11-2025,Tamil Nadu,Chennai,600077,0,4
03-11-2025,Tamil Nadu,Chennai,600097,1,14
31-10-2025,Tamil Nadu,Chennai,600008,2,4
31-10-2025,Tamil Nadu,Chennai,600010,4,9
31-10-2025,Tamil Nadu,Chennai,600012,4,44
31-10-2025,Tamil Nadu,Chennai,600015,5,21
31-10-2025,Tamil Nadu,Chennai,600017,1,12
31-10-2025,Tamil Nadu,Chennai,600018,1,3
31-10-2025,Tamil Nadu,Chennai,600020,0,20
31-10-2025,Tamil Nadu,Chennai,600023,1,18
31-10-2025,Tamil Nadu,Chennai,600024,2,21
31-10-2025,Tamil Nadu,Chennai,600026,1,9
31-10-2025,Tamil Nadu,Chennai,600028,2,15
31-10-2025,Tamil Nadu,Chennai,600029,0,11
31-10-2025,Tamil Nadu,Chennai,600031,2,7
31-10-2025,Tamil Nadu,Chennai,600034,0,11
31-10-2025,Tamil Nadu,Chennai,600050,0,3
31-10-2025,Tamil Nadu,Chennai,600053,0,2
31-10-2025,Tamil Nadu,Chennai,600077,0,1
31-10-2025,Tamil Nadu,Chennai,600079,0,1
31-10-2025,Tamil Nadu,Chennai,600083,3,18
31-10-2025,Tamil Nadu,Chennai,600089,0,10
31-10-2025,Tamil Nadu,Chennai,600090,1,5
31-10-2025,Tamil Nadu,Chennai,600096,1,11
31-10-2025,Tamil Nadu,Chennai,600100,1,5
31-10-2025,Tamil Nadu,Chennai,600103,0,1
31-10-2025,Tamil Nadu,Chennai,600107,0,15
31-10-2025,Tamil Nadu,Chennai,600114,0,1
16-11-2025,Tamil Nadu,Chennai,600005,1,9
16-11-2025,Tamil Nadu,Chennai,600017,1,0
16-11-2025,Tamil Nadu,Chennai,600021,3,5
16-11-2025,Tamil Nadu,Chennai,600026,1,4
16-11-2025,Tamil Nadu,Chennai,600033,0,5
16-11-2025,Tamil Nadu,Chennai,600058,0,1
16-11-2025,Tamil Nadu,Chennai,600080,0,1
16-11-2025,Tamil Nadu,Chennai,600091,1,14
16-11-2025,Tamil Nadu,Chennai,600102,0,1
16-11-2025,Tamil Nadu,Chennai,600107,1,7
16-11-2025,Tamil Nadu,Chennai,600117,0,3
16-11-2025,Tamil Nadu,Chennai,600129,0,3
15-11-2025,Tamil Nadu,Chennai,600004,6,21
15-11-2025,Tamil Nadu,Chennai,600010,2,20
15-11-2025,Tamil Nadu,Chennai,600013,7,23
15-11-2025,Tamil Nadu,Chennai,600018,2,10
15-11-2025,Tamil Nadu,Chennai,600050,0,5
15-11-2025,Tamil Nadu,Chennai,600080,1,9
15-11-2025,Tamil Nadu,Chennai,600088,0,3
15-11-2025,Tamil Nadu,Chennai,600099,3,43
17-11-2025,Tamil Nadu,Chennai,600001,3,45
17-11-2025,Tamil Nadu,Chennai,600003,0,7
17-11-2025,Tamil Nadu,Chennai,600006,0,6
17-11-2025,Tamil Nadu,Chennai,600018,2,11
17-11-2025,Tamil Nadu,Chennai,600019,3,27
17-11-2025,Tamil Nadu,Chennai,600020,1,12
17-11-2025,Tamil Nadu,Chennai,600031,1,10
17-11-2025,Tamil Nadu,Chennai,600035,5,3
17-11-2025,Tamil Nadu,Chennai,600040,3,43
17-11-2025,Tamil Nadu,Chennai,600042,5,39
17-11-2025,Tamil Nadu,Chennai,600049,7,27
17-11-2025,Tamil Nadu,Chennai,600053,1,7
17-11-2025,Tamil Nadu,Chennai,600058,0,6
17-11-2025,Tamil Nadu,Chennai,600078,2,39
17-11-2025,Tamil Nadu,Chennai,600083,3,22
17-11-2025,Tamil Nadu,Chennai,600108,0,2
17-11-2025,Tamil Nadu,Chennai,600119,2,12
17-11-2025,Tamil Nadu,Chennai,600126,0,1
02-11-2025,Tamil Nadu,Chennai,600002,4,6
02-11-2025,Tamil Nadu,Chennai,600010,0,4
02-11-2025,Tamil Nadu,Chennai,600012,2,12
02-11-2025,Tamil Nadu,Chennai,600018,1,5
02-11-2025,Tamil Nadu,Chennai,600019,0,2
02-11-2025,Tamil Nadu,Chennai,600023,0,5
02-11-2025,Tamil Nadu,Chennai,600029,0,1
02-11-2025,Tamil Nadu,Chennai,600040,0,10
02-11-2025,Tamil Nadu,Chennai,600051,0,1
02-11-2025,Tamil Nadu,Chennai,600058,1,3
01-11-2025,Tamil Nadu,Chennai,600002,7,22
01-11-2025,Tamil Nadu,Chennai,600003,0,3
01-11-2025,Tamil Nadu,Chennai,600006,0,3
01-11-2025,Tamil Nadu,Chennai,600007,3,14
01-11-2025,Tamil Nadu,Chennai,600015,10,23
01-11-2025,Tamil Nadu,Chennai,600020,1,15
01-11-2025,Tamil Nadu,Chennai,600023,5,14
01-11-2025,Tamil Nadu,Chennai,600029,0,9
01-11-2025,Tamil Nadu,Chennai,600035,2,4
01-11-2025,Tamil Nadu,Chennai,600040,4,13
01-11-2025,Tamil Nadu,Chennai,600041,10,27
01-11-2025,Tamil Nadu,Chennai,600053,1,3
01-11-2025,Tamil Nadu,Chennai,600057,0,4
01-11-2025,Tamil Nadu,Chennai,600058,0,2
01-11-2025,Tamil Nadu,Chennai,600097,3,25
01-11-2025,Tamil Nadu,Chennai,600099,1,18
01-11-2025,Tamil Nadu,Chennai,600114,0,1
01-11-2025,Tamil Nadu,Chennai,600126,1,1
02-11-2025,Tamil Nadu,Chennai,600082,0,3
02-11-2025,Tamil Nadu,Chennai,600096,1,5
02-11-2025,Tamil Nadu,Chennai,600117,0,3
02-11-2025,Tamil Nadu,Chennai,600119,3,8
02-11-2025,Tamil Nadu,Chennai,600126,0,1
30-10-2025,Tamil Nadu,Chennai,600013,2,29
30-10-2025,Tamil Nadu,Chennai,600016,1,6
30-10-2025,Tamil Nadu,Chennai,600018,1,5
30-10-2025,Tamil Nadu,Chennai,600026,0,9
30-10-2025,Tamil Nadu,Chennai,600032,1,10
30-10-2025,Tamil Nadu,Chennai,600034,4,10
30-10-2025,Tamil Nadu,Chennai,600035,1,5
30-10-2025,Tamil Nadu,Chennai,600036,0,1
30-10-2025,Tamil Nadu,Chennai,600037,2,10
30-10-2025,Tamil Nadu,Chennai,600039,13,41
30-10-2025,Tamil Nadu,Chennai,600041,1,27
30-10-2025,Tamil Nadu,Chennai,600049,2,14
30-10-2025,Tamil Nadu,Chennai,600082,2,31
30-10-2025,Tamil Nadu,Chennai,600084,0,8
30-10-2025,Tamil Nadu,Chennai,600085,1,12
30-10-2025,Tamil Nadu,Chennai,600088,0,13
30-10-2025,Tamil Nadu,Chennai,600094,4,29
30-10-2025,Tamil Nadu,Chennai,600096,1,7
30-10-2025,Tamil Nadu,Chennai,600099,1,26
30-10-2025,Tamil Nadu,Chennai,600100,0,2
30-10-2025,Tamil Nadu,Chennai,600108,0,2
30-10-2025,Tamil Nadu,Chennai,600112,1,16
30-10-2025,Tamil Nadu,Chennai,600113,5,12
30-10-2025,Tamil Nadu,Chennai,600114,0,3
30-10-2025,Tamil Nadu,Chennai,600117,0,6
30-10-2025,Tamil Nadu,Chennai,600118,3,41
30-10-2025,Tamil Nadu,Chennai,600125,2,15
29-10-2025,Tamil Nadu,Chennai,600002,2,22
29-10-2025,Tamil Nadu,Chennai,600003,1,7
29-10-2025,Tamil Nadu,Chennai,600012,8,50
29-10-2025,Tamil Nadu,Chennai,600013,2,24
29-10-2025,Tamil Nadu,Chennai,600016,0,2
29-10-2025,Tamil Nadu,Chennai,600017,2,14
29-10-2025,Tamil Nadu,Chennai,600030,1,9
29-10-2025,Tamil Nadu,Chennai,600034,0,18
29-10-2025,Tamil Nadu,Chennai,600036,0,1
29-10-2025,Tamil Nadu,Chennai,600039,6,47
29-10-2025,Tamil Nadu,Chennai,600050,0,4
29-10-2025,Tamil Nadu,Chennai,600053,0,1
29-10-2025,Tamil Nadu,Chennai,600083,1,20
29-10-2025,Tamil Nadu,Chennai,600087,1,8
29-10-2025,Tamil Nadu,Chennai,600091,2,14
29-10-2025,Tamil Nadu,Chennai,600093,1,10
29-10-2025,Tamil Nadu,Chennai,600100,3,6
29-10-2025,Tamil Nadu,Chennai,600102,1,12
29-10-2025,Tamil Nadu,Chennai,600106,2,19
29-10-2025,Tamil Nadu,Chennai,600112,0,4
23-11-2025,Tamil Nadu,Chennai,600002,4,7
23-11-2025,Tamil Nadu,Chennai,600010,0,3
23-11-2025,Tamil Nadu,Chennai,600014,2,11
23-11-2025,Tamil Nadu,Chennai,600015,0,3
23-11-2025,Tamil Nadu,Chennai,600017,0,4
23-11-2025,Tamil Nadu,Chennai,600021,2,9
23-11-2025,Tamil Nadu,Chennai,600028,1,6
23-11-2025,Tamil Nadu,Chennai,600030,0,1
23-11-2025,Tamil Nadu,Chennai,600035,0,1
23-11-2025,Tamil Nadu,Chennai,600037,0,2
23-11-2025,Tamil Nadu,Chennai,600049,1,9
23-11-2025,Tamil Nadu,Chennai,600050,0,4
23-11-2025,Tamil Nadu,Chennai,600060,0,3
23-11-2025,Tamil Nadu,Chennai,600091,1,7
23-11-2025,Tamil Nadu,Chennai,600096,2,7
23-11-2025,Tamil Nadu,Chennai,600100,2,2
23-11-2025,Tamil Nadu,Chennai,600102,0,3
23-11-2025,Tamil Nadu,Chennai,600110,0,1
23-11-2025,Tamil Nadu,Chennai,600115,0,2
23-11-2025,Tamil Nadu,Chennai,600118,5,7
22-11-2025,Tamil Nadu,Chennai,600002,5,22
22-11-2025,Tamil Nadu,Chennai,600006,1,2
22-11-2025,Tamil Nadu,Chennai,600029,2,8
22-11-2025,Tamil Nadu,Chennai,600031,3,4
22-11-2025,Tamil Nadu,Chennai,600037,1,12
22-11-2025,Tamil Nadu,Chennai,600051,0,3
22-11-2025,Tamil Nadu,Chennai,600057,0,3
22-11-2025,Tamil Nadu,Chennai,600058,0,3
22-11-2025,Tamil Nadu,Chennai,600066,0,3
22-11-2025,Tamil Nadu,Chennai,600077,0,5
22-11-2025,Tamil Nadu,Chennai,600080,0,4
22-11-2025,Tamil Nadu,Chennai,600081,3,38
22-11-2025,Tamil Nadu,Chennai,600086,0,1
22-11-2025,Tamil Nadu,Chennai,600089,2,6
22-11-2025,Tamil Nadu,Chennai,600093,1,17
22-11-2025,Tamil Nadu,Chennai,600099,4,39
22-11-2025,Tamil Nadu,Chennai,600100,2,4
22-11-2025,Tamil Nadu,Chennai,600112,2,3
22-11-2025,Tamil Nadu,Chennai,600113,1,6
22-11-2025,Tamil Nadu,Chennai,600114,0,1
22-11-2025,Tamil Nadu,Chennai,600115,3,5
25-11-2025,Tamil Nadu,Chennai,600001,7,48
25-11-2025,Tamil Nadu,Chennai,600005,4,44
25-11-2025,Tamil Nadu,Chennai,600008,0,3
25-11-2025,Tamil Nadu,Chennai,600029,3,16
25-11-2025,Tamil Nadu,Chennai,600034,0,12
25-11-2025,Tamil Nadu,Chennai,600041,2,48
25-11-2025,Tamil Nadu,Chennai,600057,0,7
25-11-2025,Tamil Nadu,Chennai,600058,0,2
25-11-2025,Tamil Nadu,Chennai,600078,0,38
25-11-2025,Tamil Nadu,Chennai,600093,0,17
25-11-2025,Tamil Nadu,Chennai,600094,5,17
24-11-2025,Tamil Nadu,Chennai,600011,2,36
24-11-2025,Tamil Nadu,Chennai,600016,0,4
24-11-2025,Tamil Nadu,Chennai,600018,4,18
24-11-2025,Tamil Nadu,Chennai,600030,1,7
24-11-2025,Tamil Nadu,Chennai,600037,0,12
24-11-2025,Tamil Nadu,Chennai,600038,0,4
24-11-2025,Tamil Nadu,Chennai,600049,3,22
24-11-2025,Tamil Nadu,Chennai,600060,0,8
24-11-2025,Tamil Nadu,Chennai,600066,1,1
24-11-2025,Tamil Nadu,Chennai,600077,1,6
24-11-2025,Tamil Nadu,Chennai,600080,0,2
24-11-2025,Tamil Nadu,Chennai,600082,5,32
24-11-2025,Tamil Nadu,Chennai,600083,1,22
24-11-2025,Tamil Nadu,Chennai,600087,0,12
24-11-2025,Tamil Nadu,Chennai,600089,2,4
24-11-2025,Tamil Nadu,Chennai,600091,5,24
24-11-2025,Tamil Nadu,Chennai,600096,0,19
24-11-2025,Tamil Nadu,Chennai,600097,2,21
24-11-2025,Tamil Nadu,Chennai,600099,1,33
